quote,author,tags,likes
"Historically, philosophy does not have an impressive track record of answering questions about natural world in a decisive manner.",Christof Koch,philosophy,7
"I have always thought that all philosophical debates are ultimately between the partisans of structure and the partisans of ""goo.","Alan Wilson Watts,",philosophy,6
"Septimus has been working too hard"" - that was all she could say to her own mother. To love makes one solitary, she thought.","Virginia Woolf,","alone, love, philosophy, solitude",6
"you got a sad story, ruth,' mimba said. 'but not sad-sad. you here with me and cato and all us together now. you have a happy-sad story. best you can get in this life is happy-sad. but you always gotta remember your own mama that birthed you. even though you only got a crumb of her story, you still got to say her name out loud. you always honor your dead, else you get trouble from them, sure.","Anita Diamant,",philosophy,6
"Le spectacle est le mauvais rêve de la société moderne enchaînée, qui n'exprime finalement que son désir de dormir. Le spectacle est le gardien de ce sommeil.",Guy Debord,"dream, philosophie, philosophy, rêve, sleep",5
"Students of the heavens are separable into astronomers and astrologers as readily as are the minor domestic ruminants into sheep and goats, but the separation of philosophers into sages and cranks seems to be more sensitive to frames of reference.",W.V.O. Quine,philosophy,5
"Truth may start out timid, but it finishes bold.","T.J. Forrester,","philosophy, truths",5
"In the most general terms, the Enlightenment goes back to Plato's belief that truth and beauty and goodness are connected; that truth and beauty, disseminated widely, will sooner or later lead to goodness. (While we're making at effort at truth and goodness, beauty reminds us what we're hold out for.)","Susan Neiman,","beauty, enlightenment, philosophy",3
"What about you, Snipes?"" Dunbar asked. ""You think there to be mountain lions up here or is it just folks' imaginings?""

Snipes pondered the question a few moments before speaking.

They's many a man of science would claim there aint because you got no irredeemable evidence like panther scat or fur or tooth or tail. In other words, some part of the animal in questions. Or better yet having the actual critter itself, the whole think kit and caboodle head to tail, which all your men of science argue is the best proof of all a thing exists, whether it be a panther, or a bird, or even a dinosaur.""

To put it another way, if you was to stub your toe and tell the man of science what happened he'd not believe a word of it less he could see how it'd stoved up or was bleeding. But your philosophers and theologians and such say there’s things in the world that’s every bit as real even though you can’t see them.”

Like what?” Dunbar asked.

Well,” Snipes said. “They’s love, that’s one. And courage. You can’t see neither of them, but they’re real. And air, of course. That’s one of your most important examples. You wouldn’t be alive a minute if there wasn’t air, but nobody’s ever seen a single speck of it.”

… “All I’m saying is there is a lot more to this old world than meets the eye.”

… “And darkness. You can’t see it no more than you can see air, but when its all around you sure enough know it.” (Serena, 65-66)",Ron Rash,"belief, courage, darkness, faith, love, philosophy, science",3
"The negotiations were simultaneously cerebral and physical, abstract and personal, something like a combination of chess and mountain climbing.","Richard Holbrooke,","negotiations, philosophy",3
"Is beauty enhanced or adulterated by utility?
","Sena Jeter Naslund,","beauty, philosophy",3
"Since we nowadays think that all a man needs for acquisition of truth is to exert his brain more or less vigorously, and since we consider an ascetic approach to knowledge hardly sensible, we have lost the awareness of the close bond that links the knowing of truth to the condition of purity. Thomas says that unchastity's first-born daughter is blindness of the spirit. Only he who wants nothing for himself, who not subjectively 'interested,' can know the truth. On the other hand, an impure, selfishly corrupted will-to-pleasure destroys both resoluteness of spirit and the ability of the psyche to listen in silent attention to the language of reality.",Josef Pieper,philosophy,3
The road ahead is long and there will be many setbacks. Success is not assured… but the price of failure has never been this high.,"Charles Lee Lesher,","futurism, philosophy",3
Rousseau identified reason as the disease for which it pretended to be the cure.,Robert Zaretsky,"jeanjacquesrousseau, philosophy, reason",2
Il est le soleil qui ne se couche jamais sur l'empire de la passivité moderne. Il recouvre toute la surface du monde et baigne indéfiniment dans sa propre gloire.,Guy Debord,"philosophy, society",2
"You’re still a little shy, I see, the wizard noted. I think if you ignore evil, my friend, it tends to grow stronger. (Quinhelm, the wizard - from BRIGGEN)",Ann B. Keller,"humor, philosophy",1
Dont tout «avoir» effectif doit tirer son prestige immédiat et sa fonction dernière.,Guy Debord,"philosophie, philosophy",1
"Il est ce qui échappe à l'activité des hommes, à la reconsidération et à la correction de leur œuvre.",Guy Debord,"philosophie, philosophy",1
Only by showing the world the cataclysmic cost of a world divided can it appreciate the wonders of life and endless possibilities of a world united.,"William Bailey,","inspirational, philosophy, political",1
"[On Jason Mashak's book SALTY AS A LIP, as reviewed in The Prague Post:] Mashak amalgamates various national, historical and religious traditions into a myth-mash that illuminates many sects' fanatical compartmentalizing, and the fact that so many religions and philosophies share similar goals, if not roots.",Stephan Delbos,"history, myth, philosophy, poetry, religion",1
"И явился Зевс Асклепию таким, каким являлся титанам в битве: огромный, со страшилищем-эгидой на груди и перуном в руке, средь громов и молний. Притихло все живое в лесах и горах Пелиона, укрываясь от блеска и грохота громовых ударов.
А мальчик-бог сказал:
- Мне не страшно. Не сжег ты меня блеском своей славы. Ты только бог и не больше. А мир огромно-большой, и мысль Хирона больше тебя, владыки Олимпа.
Удивился Молниевержец, свергающий в тартар титанов, отваге мальчика-бога.","Яков Голосовкер,","mythology, philosophy",1
"Сказал Феникс:
- Ты учил нас, Хирон, что, стоя над бездной, надо бесстрашно заглядывать в ее глубь и приветствовать жизнь, что жизнь - это радость подвига. Ты учил нас, что, когда ходишь над самой черной бездной по самому краю, надо смотреть в лазурь. Теперь и ты, Хирон, бессмертный, стоишь, как и мы, герои, на краю бездны. Куда же ты смотришь?
И ответил Хирон:
- Я бессмертен, но подвержен страданию смертных. Когда чаша страданий так переполнена, что перетекает через край и в ней тонет мысль, тогда отдают эту чашу обратно жизни. Всякому страданию дано переходить в радость. Одним страданием не живут.
Смутили слова Хирона его друзей, но никто еще не понял, что задумал мудрый кентавр. Ведь он был все-таки бессмертен.
- Скажи, что ты знаешь об этом, Геракл? - спросил Феникс полубога, сына Зевса.
Ответил Геракл:
- Я не умею знать - я делаю. Я не заглядываю в бездну - я спускаюсь в нее, чтобы вынести оттуда Ужас бездны на свет дня. Я не умею ни перед чем отступать и хожу по любому краю.
Сказал тихо Хирон:
- Ты найдешь свой край, Геракл. Но слова твои меня радуют.
Тогда спросил Феникс Киклопа:
- Почему ты молчишь, Телем? И ответил Телем:
- Кто потерял небо, для того и темная земная бездна становится небом. Уже нет для меня края и глубины бездны, и мне некуда заглядывать. Я сам в бездне. Не придешь ли ты и за мной, Геракл?
Ответил Геракл:
- Приду.","Яков Голосовкер,","mythology, philosophy",1
"When I say that consciousness is an illusion I do not mean that consciousness does not exist. I mean that consciousness is not what it appears to be. If it seems to be a continuous stream of rich and detailed experiences, happening one after the other to a conscious person, this is the illusion.",Susan Blackmore,philosophy,13
"When Coleridge tried to define beauty, he returned always to one deep thought; beauty, he said, is unity in variety! Science is nothing else than the search to discover unity in the wild variety of nature,—or, more exactly, in the variety of our experience. Poetry, painting, the arts are the same search, in Coleridge’s phrase, for unity in variety.",Bronowski,"art, balance, golden-mean, philosophy, science, thought, unity, variety",9
"To establish that a rule is likely to be true, one must try to prove it false.","Stuart Sutherland,","philosophy, science",7
"It is evident as a matter of logic that, since they (world religions) disagree, not more than one of them can be true.",Betrand Russell,"philosophy, religion",7
"An ordinary mirror is silvered at the back but the window of the night train has darkness behind the glass. My face and the faces of other travellers were now mirrored on this darkness in a succession of stillnesses. Consider this, said the darkness: any motion at any speed is a succession of stillnesses; any section through an action will show just such a plane of stillness as this dark window in which your seeking face is mirrored. And in each plane of stillness is the moment of clarity that makes you responsible for what you do.","Russell Hoban,","perception, philosophy, reflection",7
"A farm regulated to production of raw commodities is not a farm at all. It is a temporary blip until the land is used up, the water polluted, the neighbors nauseated, and the air unbreathable. The farmhouse, the concrete, the machinery, and outbuildings become relics of a bygone vibrancy when another family farm moves to the city financial centers for relief.","Joel Salatin,","farming, philosophy",6
"When I was a boy, I would read those postcards and know exactly why my father was doing what he was doing: he was taking a stab at greatness, that is, if greatness is simply another word for doing something different from what you were already doing--or maybe greatness is the thing we want to have so that other people will want to have us, or maybe greatness is merely the grail for our unhappy, striving selves, the thing we think we need but don't and can't get anyway.","Brock Clarke,","humor, philosophy",6
There is only one religion - it is a way a man dies.,"James Runcie,","death, philosophy, religion",5
"Kein Philosoph würde ein dickes Buch schreiben, wenn er im Vornherein wüsste, auf welche Weise er später zitiert werden wird.","Juli Zeh,","future, literature, philosophy",4
"Der Pragmatismus ersetzt uns alles, was früher die großen Ideen, die Ideologien und Religionen, der Glaube an Friede, Menschenrechte und Demokratie zu bieten hatten. Der Pragmatismus hält uns davon ab, zu Verbrechern zu werden, oder er macht uns zu solchen, wenn es nötig ist. Er legitimiert das Bestehen von Rechtssystem, Familie und Arbeit, er lässt uns nett sein und empfiehlt, sich ein angenehmes Äußeres zu erwerben. Nachdem wir uns aller Zwänge nach und nach erledigt haben, sorgt ein einziger Betreuer für uns: Pragmatismus.","Juli Zeh,","ideology, philosophy, pragmatism, religion",4
"Das Spiel ist der Inbegriff demokratischer Lebensart. Es ist die letzt uns verbliebene Seinsform. Der Spieltrieb ersetzt die Religiosität, beherrscht die Börse, die Politik, die Gerichtssäle, die Pressewelt, und er ist es, der uns seit Gottes Tod mental am Leben hält.","Juli Zeh,","economics, game-theory, philosophy, religion",3
Une philosophie doit etre portative.,"Paul Valéry,","philosophy, portable",3
For Christians . . . an unreflective faith is not possible if we take seriously the injunction to love God with the mind as well as the heart and soul.,"Delwin Brown,","philosophy, theology",2
"I am philosophical Christ; crucified on the cross of ignorance for the sake of
divine vanity.",Kedar Joshi,"christ, divinity, ignorance, philosophy, vanity",1
Those who do not welcome scrutiny have no intention of ever becoming more than nothing,"Ian Clarke,","non-fiction, philosophy, science",0
To be human is to change,"Ian Clarke,","change, human-identity, non-fiction, philosophy, science",0
"Once we lose touch of our human curiosity, it becomes very difficult to ever build back an appreciation for the fact we actually know very little","Ian Clarke,","change, curiosity, human-identity, non-fiction, philosophy, science",0
"In any interaction, indeed in life itself, our intentions – as in, our authentic purpose - is all that matters to anyone. Not our words. Our deeds.","Ian Clarke,","change, human-identity, non-fiction, philosophy, purpose, science",0
"Home is wherever you can feel safe, loved, nurtured and wanted, yet not needed.","Ian Clarke,","change, human-identity, non-fiction, philosophy, science",0
"She is a mother: she seeks no glory, yet her every act is heroic.",Aloo Denish Obiero,"mother, motherhood, motherhood-quotes, mothers-day, mothers-day-quotes, mothers-love, mothers-quotes, philosophy, wisdom",0
"Las personas no somos más que una capa tras otra de secretos. Motivos ocultos, enterrados en nuestros corazones, que nos da miedo compartir. Y, aun así, esperamos que los demás confíen en nosotros sin albergar dudas, como un salto de fe al que te lanzas con los ojos cerrados.","Maria Martinez,","life, philosophy, relationships",0
"A lo largo de los siglos, los mundos del hombre a menudo se creen únicos. Aquellos que creen y aceptan que no están solos en la inmensidad tienden a considerarse superiores a los demás seres con los que la comparten.

Se equivocan, por supuesto, ya que los mundos del hombre no son ni únicos ni superiores. Simplemente son.","Nora Roberts,","philosophy, religion",0
"He thought about himself, and the whole earth
Of man the wonderful, and of the stars,
And how the deuce they ever could have birth;
And then he thought of earthquakes, and of wars,
How many miles the moon might have in girth,
Of air-balloons, and of the many bars
To perfect knowledge of the boundless skies;—
And then he thought of Donna Julia’s eyes.

In thoughts like these true wisdom may discern
Longings sublime, and aspirations high,
Which some are born with, but the most part learn
To plague themselves withal, they know not why:
’Twas strange that one so young should thus concern
His brain about the action of the sky;
If you think ’twas philosophy that this did,
I can’t help thinking puberty assisted.","Lord Byron,","desire, love, philosophy",0
life is a sweet curse to souls,Subhransu Bidyasagar,"life, philosophy, philosophy-of-life",0
authenticity is the highest worship,Subhransu Bidyasagar,"authenticity, authenticity-quotes, be-you, be-yourself, philosophy, philosophy-of-life, self",0
"You wake up one morning. You hear a voice in your head, telling you to make a change in your life. This change will may be for the better of your loved ones. Listen to that voice. Go ahead. Make that decision. You may have to face difficulties. But you will be on the path to leading a more fulfilling life.",Avijeet Das,"decisions, fulfilling-life, life, life-and-living, life-lessons-quotes, loved-ones, meaningful-life, philosophy",0
"You wake up one morning. You hear a voice in your head, telling you to make a change in your life. This change may be for the better of your loved ones. Listen to that voice. Go ahead. Make that decision. You may have to face difficulties. But you will be on the path to leading a more fulfilling life.",Avijeet Das,"change, decisions, fulfilling-life, life, life-and-living-life-and-love, life-lesson-quotes, meaningful-life, philosophy",0
"The world repeats itself, but, whatever laws it might obey (if any), they are not such that the human mind can grasp or predict them. It is circular in the sense that it is not progressing (morally or scientifically) toward any goal but rather endlessly repeating an interaction of forces that we label good and evil in order to make sense of them. Not that the world cares about our labels. If our world can never be fully described by any law that humans can know, then we cannot be its masters, either intellectually or in practice.","Jacob Graham,","eternal-return, philosophy, philosophy-of-pessimism",0
you're responsible for everything you are connected with,Subhransu Bidyasagar,"awareness, awareness-of-life, awareness-quotes, life, philosophy, philosophyquotes",0
Wit to a western ballad’s muse is but sleight of hand to a jester.,"L.R. Tourmaline,","arthurian, dame-ragnelle, lady-ragnelle, philosophy, witticism",0
"The difference between you, and someone that’s smarter than you, are the things that you two disagree about",Antonio Samuel,"humor, life, life-lessons, philosophy",0
"A foreign publisher of [The Selfish Gene] confessed that he could not sleep for three nights after reading it, so troubled was he by what he saw as its cold, bleak message. Others have asked me how I can bear to get up in the mornings. A teacher from a distant country wrote to me reproachfully that a pupil had come to him in tears after reading the same book, because it had persuaded her that life was empty and purposeless. He advised her not to show the book to any of her friends, for fear of contaminating them with the same nihilistic pessimism. Similar accusation of barren desolation, of promoting an arid and joyless message, are frequently flung at science in general, and it is easy for scientists to play up to them. My colleague Peter Atkins begins his book *The Second Law* (1984) in this vein:

'We are the children of chaos, and the deep structure of change is decay. At root, there is only corruption, and the unstemmable tide of chaos. Gone is purpose; all that is left is direction. This is the bleakness we have to accept as we peer deeply and dispassionately into the heart of the Universe.'

But such very proper purging of saccharine false purpose; such laudable tough-mindedness in the debunking of cosmic sentimentality must not be confused with a loss of personal hope. Presumably there is indeed no purpose in the ultimate fate of the cosmos, but do any of us really tie our life's hopes to the ultimate fate of the cosmos? Of course we don't; not if we are sane. Our lives are ruled by all sorts of closer, warmer, human ambitions and perceptions. To accuse science of robbing life of the warmth that makes it worth living is so preposterously mistaken, so diametrically opposite to my own feelings and those of most working scientists, I am almost driven to the despair of which I am wrongly suspected. But in this book I shall try a more positive response, appealing to the sense of wonder in science because it is so sad to think what these complainers and naysayers are *missing*. This is one of the things that the late Carl Sagan did so well, and for which he is sadly missed. The feeling of awed wonder that science can give us is one of the highest experiences of which the human psyche is capable. It is truly one of the things that makes life worth living and it does so, if anything, more effectively if it convinces us that the time we have for living is finite.","Richard Dawkins,","philosophy, science",0
"I'm frequently asked, ""Do you believe there's extraterrestrial intelligence?"" I give the standard arguments- there are a lot of places out there, the molecules of life are everywhere, I use the word billions, and so on. Then I say it would be astonishing to me if there weren't extraterrestrial intelligence, but of course there is as yet no compelling evidence for it.

Often, I'm asked next, ""What do you really think?""
I say, ""I just told you what I really think.""
""Yes, but what's your gut feeling?""

But I try not to think with my gut. If I'm serious about understanding the world, thinking with anything besides my brain, as tempting as that might be, is likely to get me into trouble. Really, it's okay to reserve judgment until the evidence is in.","Carl Sagan,","philosophy, science",0
"The great Harvard psychologist Gordon Allport had died years before I entered the program, but he had written an ""Epistle to Thesis Writers"" that was still being handed down from generation to generation of doctoral candidates. Allport tried to steer students away from the clutter and fog of professional prose and offered as a model an essay by a ten-year-old girl, who, he wrote, merited a higher degree ""if not for the accuracy of her knowledge, then at least for the clarity of her diction"":

'The bird that I am going to write about is the Owl. The Owl cannot see at all by day and at night is as blind as a bat.

'I do not know much about the Owl, so I will go on to the beast I am going to choose. It is the Cow. The Cow is a mammal. It has six sides—right, left, an upper and below. At the back it has a tail on which hangs a brush. With this it sends the flies away so that they do not fall into the milk. The head is for the purpose of growing horns and so that the mouth can be somewhere. The horns are to butt with, and the mouth is to moo with. Under the cow hangs the milk. It is arranged for milking. When people milk, the milk comes through and there is never any end to the supply. How the cow does it I have not yet realized, but it makes more and more. The cow has a fine sense of smell; one can smell it far away. This is the main reason for the fresh air in the country.

'The man cow is called an ox. It is not a mammal. The cow does not eat much, but what it eats it eats twice, so that it gets enough. When it is hungry it moos, and when it says nothing it is because its inside is all full up with grass.'

—From the introduction to *The Best American Science and Nature Writing: 2004*—",Steven Pinker,"philosophy, science, writing",0
"An arm-chair philosopher, enclosed by four walls, sees nothing but those four walls, and yet of these precisely he does not choose to speak. If by accident he suddenly realised them and spoke of them his philosophy might acquire an enormous value. This may happen when a study is converted into a prison: the same four walls, but impossible not to think of them! Whatever the prisoner turns his mind to—Homer, the Greek-Persian wars, the future world-peace, the bygone geological cataclysms—still the four walls enclose it all. The calm of the study supplanted by the pathos of imprisonment. The prisoner has no more contact with the world, and no less. But now he no longer slumbers and has grayish dreams called world-conceptions. He is wide awake and strenuously living. His philosophy is worth hearing. But man is not distinguished for his powers of discrimination. He sees solitude and four walls, and says: a study. He dreams of the market-place, where there is noise and jostling, physical bustle, and decides that there alone life is to be met. He is wrong as usual. In the market-place, among the crowd, do not men sleep their deadest sleep? And is not the keenest spiritual activity taking place in seclusion?","Lev Shestov,","perspective, philosophy",0
"A philosopher should not be afraid of scepticism, but should go on bruising his jaw. Perhaps the failure of metaphysics lies in the caution and timidity of metaphysicians, who seem ostensibly so brave. They have sought for rest—which they describe as the highest boon. Whereas they should have valued more than anything restlessness, aimlessness, even purposelessness. How can you tell when the partition will be removed? Perhaps at the very moment when man ceased his painful pursuit, settled all his questions and rested on his laurels, inert, he could with one strong push have swept through the pernicious fence which separated him from the unknowable. There is no need for man to move according to a carefully-considered plan. This is a purely aesthetic demand which need not bind us. Let man senselessly and deliriously knock his head against the wall—if the wall go down at last, will he value his triumph any the less?","Lev Shestov,","philosophy, purpose, scepticism",0
"Knowledge, as they say, is power. But words are how we use, or exploit, or share, that power. The greatest knowledge is the knowledge of knowledge, without which we would have nothing worth saying. But the second greatest knowledge is the knowledge of words, without which we would not be able to say it.","Neel Burton,","philosophy, rhetoric",0
"What a waste that so many who can think cannot speak, and so many who can speak cannot think, when, really, these two things ought to go hand in hand—or side by side, as they do in this book.","Neel Burton,","government, oratory, philosophy, politics, public-speaking, rhetoric",0
"To be a good speaker, you need to be a good thinker. To be a good thinker, you need to be a good human being. And to be a good human being, you need to love the truth and the world more than you love your sorry self.","Neel Burton,","ethics, oratory, philosophy, public-speaking, rhetoric, virtue, virtue-ethics",0
"I have this deep sense that I am extremely old. Sometimes, I feel like I can remember being someone I’m not. Places I’ve never been before feel familiar. Foods I’ve never eaten taste like something I’ve tasted before.","Emily R. Austin,","childhood, nostalgia, philosophy, quotes",0
شخصیت، حضرت آقا، مهم تر از هر چیزی است. شخصیت انسان باید مثل کوه محکم باشد، چه هر چیز دیگر به روی آن بنا می شود.,"Ivan Turgenev,","identity, novel, philosophy, russian-literature, turgenev, ادبیات-روس, تورگنیف, رمان, فلسفه, هویت",0
"Without one’s baser impulses and higher aspirations, a being can only stagnate, never taking action.","Daniel Thorman,","action, balance, character, duality, growth, morality, motivation, philosophy, psychology",0
"One should show such men what philosophy is in all its extent; what their range of studies is by which it is approached, and how much labour it involves. For the man who has heard this, if he has the true philosophic spirit and that godlike temperament which makes him a kin to philosophy and worthy of it, thinks that he has been told of a marvellous road lying before him, that he must forthwith press on with all his strength, and that life is not worth living if he does anything else. After this he uses to the full his own powers and those of his guide in the path, and relaxes not his efforts, till he has either reached the end of the whole course of study or gained such power that he is not incapable of directing his steps without the aid of a guide. This is the spirit and these are the thoughts by which such a man guides his life, carrying out his work, whatever his occupation may be, but throughout it all ever cleaving to philosophy and to such rules of diet in his daily life as will give him inward sobriety and therewith quickness in learning, a good memory, and reasoning power; the kind of life which is opposed to this he consistently hates.","Plato,",philosophy,0
"The race for survival is like a gazelle fleeing a charging cheetah. To eat is to live; to escape is to live. In either outcome, nature writes tragedy in the name of balance.",Aloo Denish Obiero,"life, natural-selection, nature, philosophy, reality-of-life, survival, survival-for-the-fittest, survival-quotes, wisdom",0
"Philosophy, if it cannot answer so many questions as we could wish, has at least the power of asking questions which increase the interest of the world, and show the strangeness and wonder lying just below the surface even in the commonest things of daily life.’
—Bertrand Russell, “The Problems of Philosophy","Bertrand Russell,",philosophy,0
"IT'S THE THINGS YOU BELIEVE WHICH MAKE YOU HUMAN. GOOD THINGS AND BAD THINGS, IT'S ALL THE SAME.","Terry Pratchett,","belief, philosophy",0
The power to name is the power to remake the world in your image for good or evil.,David Sten Herrstrom,philosophy,0
"We are drawn by the one who names. Because naming out loud invokes the essential interior life, our real life is being awakened.",David Sten Herrstrom,"philosophy, religion",0
"Light draws into itself not only the beginning of creation but its end as well. At the ground of all being, light is the reality containing space and time, which has proven to be not only figuratively but, according to our cosmologists, literally true.",David Sten Herrstrom,"philosophy, religion",0
Light is not a moral category but the substance of light itself.,David Sten Herrstrom,"philosophy, religion-spirituality",0
Light is not a moral category but the substance of life itself.,David Sten Herrstrom,"philosophy, religion",0
Where boundaries are blurred change can occur.,David Sten Herrstrom,"philosophy, religion",0
Jesus embraces the irreducibility of parable; it cannot be simplified to argument or doctrine. It must be inhabited.,David Sten Herrstrom,"philosophy, religion",0
Clarity is necessary to understanding and understanding to belief.,David Sten Herrstrom,"philosophy, religion",0
"Anything can be believed just as anyone can be loved. For this reason, belief often appears to be madness.",David Sten Herrstrom,"philosophy, religion",0
"But (Jesus) occupies the thresholds of the culture in order to redraw them. He is not so much concerned to usher his listeners across as he is to obliterate and rebuild thresholds. In fact, he is not the keeper but the threshold itself. Hence Jesus calls himself the Door.",David Sten Herrstrom,"philosophy, religion",0
Jesus knows that whoever has the power to name the world has the power to change it.,David Sten Herrstrom,"philosophy, religion",0
"Incandescence like love promises the fullness of meaning, a plentitude at once beyond meaning and, in rendering it irrelevant, the end of meaning.",David Sten Herrstrom,"philosophy, religion",0
"We are what we love. Character is defined by desire, and Nicodemus' desire is not for belief but for knowledge. Yet desire alone is not sufficient...desire saturates character but the true self cannot precipitate without risk.",David Sten Herrstrom,"philosophy, religion",0
To be obsessed with life is to be obsessed with death because Jesus' life is incomplete without death.,David Sten Herrstrom,"philosophy, religion",0
"To desire to revenge and then to carry out revenge means to be the victim of a vehement attack of fever which then, however, passes: but to desire to revenge without possessing the strength and courage to carry out revenge means to carry about a chronic illness, a poisoning of body and soul. Morality, which looks only at intentions, assesses both cases equally; in the ordinary way the former case is assessed as being the worse (on account of the evil consequences which the act of revenge will perhaps produce). Both evaluations are shortsighted.","Friedrich Nietzsche,","nietzsche, philosophy",0
Philosophy has also helped me learn to love the world again.,"Jonathan Foiles,","hope, love, philosophy",0
"Lu-Tze had long considered that everything happens
for a reason, except possibly football.","Terry Pratchett,",philosophy,0
"The task of philosophy is not to invalidate reason, but to discover its contradictions and to demonstrate its limitations while preserving its immanence.","Nikolai Berdyaev,","ideas, philosophy, science, system, worldviews",0
Philosophy is not synonymous with science; it is not even the science of essences; its function is to endow the spirit with a creative consciousness of the meaning of human existence.,"Nikolai Berdyaev,","conciousness, meaning, philosophy",0
"No man can live without any basis of philosophy, however primitive, naive, childish or unconscious. Every man thinks and speaks, makes use of notions, categories, symbols, myths, and gives vent to appreciations. There is always a childish philosophy at the foundation of a childish faith. Thus the uncritical acceptance of Biblical science, that of primitive mankind, involves the use of certain categories of thought such as ‘Creation’, for example, envisaged as a moment in time.","Nikolai Berdyaev,","belief, mind, philosophy",0
"The thoughts you have in orbit are so grandiose and old. Think a new one, a completely fresh unthought one.
But there are no new thoughts. They're just old thoughts born into new moments- and in these moments is the thought: without the earth we are all finished.","Samantha Harvey,","astronauts, earth, environment, philosophy, space, thought",0
"In contrast to other branches of science and the humanities, philosophy lacks a predetermined object of study. There can be philosophy of anything because philosophy is a method, a way of looking at the world and reflecting on it, rather than the study of a particular, concrete phenomenon. This allows philosophers to be in constant dialog with other areas of knowledge, to move with ease from one discipline to another, to take nothing for granted, to question every assumption, and to offer refreshing and innovative points of view that can serve as catalysts for any debate.","Susana Monsó,",philosophy,0
A mind enslaved by pride will never drink from the well of understanding.,Aloo Denish Obiero,"enslavement, humility, humility-quotes, life, philosophy, pride, pride-quotes, slavery, understanding, wisdom",0
"How is it that every execution offends us more than a murder? It is the coldness of the judges, the scrupulous preparation, the insight that here a human being is being used as a means of deterring others. For it is not the guilt that is being punished, even when it exists: this lies in educators, parents, environment, in us, not in the murderer—I mean the circumstances that caused him to become one.","Friedrich Nietzsche,","murder, nietzsche, philosophy",0
"De gamle dinosaurer hev deres Kant frem, deres forældede tanker om objektive kriterier. God kunst, skrev de, er universel og kan forklares, for ellers - ELLERS! - ER ALTING SÅ BARE LIGE GODT? Og Paul svarede: Selvfølgelig ikke. Lige nu. For dig","Kirstine K. Høgsbro,","art, philosophy, subjectivity",0
"La esencia del espíritu, tal como se describe en lo antes mencionado, es inmutable y pertenece únicamente al UNO o Creador. A diferencia del alma, que atraviesa un proceso de evolución y aprendizaje, el espíritu es eterno, perfecto y no sujeto a cambio.","Salvador Saenz,","evolution, god, history, philosophy, science-and-religion, soul-quotes, spiritual, the-elementary-particle",0
"The inherited sense of being a higher type of creature with higher claims already makes such a man fairly cold and leaves his conscience at rest: we all, indeed, lose all feeling of injustice when the difference between ourselves and other creatures is very great, and will kill a gnat, for example, without the slightest distress of conscience. Thus it is no sign of baseness in Xerxes (whom even the Greeks depict as being outstandingly noble) when he takes a son from his father and has him dismembered because he has expressed fearful and ominous misgivings about the whole campaign they are engaged on: in this instance the individual is disposed of like an annoying insect: he is too lowly to be allowed to go on upsetting a world-ruler. Indeed, no cruel man is so cruel as he whom he has misused believes; the idea of pain is not the same thing as the suffering of it. The same applies to the unjust judge, to the journalist who misleads public opinion with petty untruths. Cause and effect are in all these cases surrounded by quite different groups of thoughts and sensations; while one involuntarily presupposes that doer and sufferer think and feel the same and, in accordance with this presupposition, assesses the guilt of the one by the pain of the other.","Friedrich Nietzsche,","nietzsche, philosophy",0
We praise or blame according to whether the one or the other offers a greater opportunity for our power of judgement to shine out.,"Friedrich Nietzsche,","nietzsche, philosophy",0
He that humbleth himself wishes to be exalted.,"Friedrich Nietzsche,","nietzsche, philosophy",0
"Anyone who has declared another to be an idiot, an unpleasent fellow, is annoyed if in the end he demonstrates that he is not one.","Friedrich Nietzsche,","nietzsche, philosophy",0
Regard for power implies disregard for those without power.,Robert Caro,"journalism, philosophy",0
چه شکوهمند است طرحی نو درانداختن و یکباره گام نهادن در جهان دانشمندان، با اکتشاف نامه ای در دست، درست همچون ستاره ای دنباله دار که ناگهان در آسمان می درخشد!.,"Xavier de Maistre,","art, comedy, french-literature, history, philosophy, ادبیات-فرانسه, تاریخ, طنز, فلسفه, هنر",0
"Science, which has transformed the material world, gives man the power of transforming himself. It has unveiled some of the secret mechanisms of his life. It has shown him how to alter their motion, how to mould his body and his soul on patterns born of his wishes. For the first time in history, humanity, helped by science, has become master of its destiny. But will we be capable of using this knowledge of ourselves to our real advantage? To progress again, man must remake himself. And he cannot remake himself with out suffering. For he is both the marble and the sculptor in order to uncover his true visage he must shatter his own substance with heavy blows of his hammer. He will not submit to such treatment unless driven by necessity. While surrounded by the comfort, the beauty, and the mechanical marvels engendered by technology, he does not understand how urgent is this operation. He fails to realise that he is degenerating. Why should he strive to modify his ways of being, living, and thinking?","Alexis Carrel,","biology, philosophy",0
"The quantity 'i' cannot, of course, be a real number since the product of a real number with itself is always positive (or zero, if the number is itself zero). For this reason the term *imaginary* has been conventionally applied to numbers whose squares are negative. However, it is important to stress the fact that these 'imaginary' numbers are no less real than the 'real' numbers that we have become accustomed to. As I have emphasized earlier, the relationship between such 'real' numbers and *physical* reality is not as direct or compelling as it may at first seem to be, involving, as it does, a mathematical idealization of infinite refinement for which there is no clear *a priori* justification from Nature.","Roger Penrose,","mathematics, philosophy",0
Law—our highest ideal and our basest nature.,"Frank Herbert,","pessimism, philosophy, politics",0
"It is a matter of common experience that disorder will tend to increase if things are left to themselves... However, one can create order out of disorder[.]","Stephen Hawking,","cause-and-effect, chaos, disorder, entropy, order, philosophy, science",0
