quote,author,tags,likes
"Jesus died the most brutal kind of death ever devised by man, He was buried in a tomb that He didn’t even own because He didn’t plan on living there anyway, and He did what no one in the entire span of human history has ever done…He reversed His own murder.",Craig D. Lounsbrough,"buried, christian, death, faith, hope, jesus, murder, resurrection, salvation, tomb",0
"Ministry is about changing the world by transforming the people within it, not by giving them some sort of emotional sedative.",Craig D. Lounsbrough,"change, christian, emotion, evangelism, faith, hope, sedative, transformation, world",0
"To leave someone because their choices demand that we do so is not to give up on them. For even though I may never see them again, dear God you see them every minute of every day. And in the seeing, I ask that You see what I could not, and be what I cannot.",Craig D. Lounsbrough,"abandonment, faith, god, loss, prayer, rejection, relationship",0
"If you know how the LORD God has lead you, you are confident of all His precious promises which He fulfills in His perfect time.",Lailah Gifty Akita,"christian, confident, faith, god, know, promises, time",0
"A man's testimony is great. But God's testimony is the greatest, which is the word of God, the only truth there is.",Lailah Gifty Akita,"christian, faith, god, testimony, truth, word-of-god",0
"Till religion and oneness become one, no religion can do good.","Abhijit Naskar,","advaita, faith, interfaith, nondual-philosophy, oneness, religious-freedom, religious-harmony, secular, secularism",0
"if the creator of the universe is spending all his time watching you, it must surely be because he loves you","David Mazzucchelli,","faith, god, love, religion",0
"Because of my insecurities, I tried to fit in with whatever crowd I was with. If they asked me if I believed in Jesus, I might have said yes, but then I’d show up at church on ecstasy or acid. I didn’t have any faith. I didn’t know what a relationship with Jesus looked like. Going to church was just something my parents made me do because they thought it was good for me. I didn’t know what I believed. I just latched onto whatever I could, or more fundamentally, whatever would benefit me.","Michael J Heil,","faith, insecurities, made-me-do",0
"I guess I just took that approval and ran with it. But at some point in this journey, my mother started to rise up in her faith. Maybe it was from those countless nights of worrying where her son was and if he’d be alright,
wondering if I’d make it home safely or when I would come back on the
radar. And there were the nights she sat up praying for her lost son to come
home.","Michael J Heil,","approval, faith, rise-up, worrying",0
"My James knew the power of a love story, as well as I do,"" said Tessa. ""No matter how dark and hopeless the world seemed, Lucie could always find beauty in a story.","Cassandra Clare,","faith, love",0
"You’ve got a right to be mad, but I want you to know that God was with you through it all, even when you couldn’t see him.","Elizabeth Camden,","anger, blindness, christianity, faith, god, hardship, struggle",0
"Pride is a gateway sin that offers an open doorway for our enemy to drop in and tell us just how great we are, and how we really don't need God.","Chris Hodges,","arrogance, bible, bible-study, christian-life, christianity, faith, pride",0
Humility is not thinking less of yourself. Humility is thinking of yourself less. We can be courageous and contrite at the same time.,"Chris Hodges,","bible, bible-study, christian-life, christianity, faith, humility, humility-quotes",0
"Remember, God isn't looking for perfection. He's looking for humility and honesty about our need for Him--our brokenness. The Bible tells us God is especially attracted to a repentant heart. ""My sacrifice, oh God, is a broken spirit. A broken and contrite heart you, God, will not despise."" (Psalm 51:17)","Chris Hodges,","bible, bible-study, christian-life, christianity, faith, god, perfection, repentance",0
You will never know all that your life can be until you hand it over to the One who gave you life.,"Chris Hodges,","bible, bible-study, christian-life, christian-living, christianity, faith, god",0
"As we saw time and time again, Daniel stood his ground; even risking his life to oppose the cultural pressure surrounding him. He didn't argue, defend, explain, or debate. He simply made his boundaries clear with direct, respectful communication. As a result, Daniel shone like a beacon of God's truth for 70 years--valued and esteemed by 4 different Babylonian regimes.",Chris Hodges,"bible, bible-study, boundaries, christian-life, christian-living, christianity, faith, god",0
"When culture shifts--and we know it always will--we should get excited. Because in the midst of those chaotic, unsettling changes, we live on solid ground. In Christ, we have the hope the world needs. And like the prophet Daniel, we are catalysts for redemptive change--people of influence, who know our goal is not to be right, but to be effective.","Chris Hodges,","bible, bible-study, christian-life, christian-living, christianity, faith",0
Two simple words that will take you far in life: thank you. Don’t underestimate their power.,"Gregory S. Works,","community, faith, fulfilling, insightful, life, live, perseverance, purposeful, transplant, unique-perspective",75
Choose joy.,"Gregory S. Works,","community, faith, health, mental-health, physical-ailments, post-transplant, spiritual-health, transition, transplant",71
"If He could weave the tapestry of time, if He could predetermine each person’s path, He could hold her safe and fast in the storm.

Tears burned Zinnia’s eyes. In the breaking, in the pain, in the questions, He never left her.","Madisyn Carlin,","christian-fantasy, christian-fiction, fairy-tale-retelling, faith, hope, humor, romance",4
"My job was simple: have faith through the storm, be determined in my actions, smart in my decisions, trusting of my instinct, and free from worrying about whether I succeeded or failed.","Bear Grylls,","advice-for-life, bear-grylls, determination, faith, instinct, life-lessons, wisdom",1
"As we move through the seasons we are in, we move knowing that another is always to follow and the process repeats as we move through the years.","Niedria Kenny,","battles, belief, faith, goals, growing-pains, growth, hardships, maturity, trials-and-tribulation, victory-and-triumph",1
He who has courage and faith will never perish in misery.,Anne Frank,"courage, faith, outlook",1
"We can no longer abdicate the Christian story to hate, violence, and oppression. Those of us who occupy this more loving, just, and extended version of the Christian story must do a better job of claiming, articulating, and speaking the hell up.","Bruce Reyes-Chow,","christian, christian-life, christian-living, christian-nationalism, christianity, faith",1
Lord your testimonies are very true.,Lailah Gifty Akita,"faith, religion, testimonies",0
"Speak to yourself with clarity,
Speak to yourself with confidence,
Speak to yourself with faith and all the intelligence.",Aisha S. Kingu.,"changequotes, clarity, confidence, faith, hope, hope-quotes, intelligence, speak",0
"The Lord lends us a body, gives us an assignment, and sends us down. When we get the job done, the Lord calls us home again for the next assignment.","Bharati Mukherjee,","death, faith, purpose",0
"You couldn't shake my belief in Jesus any more than you could shake my in my mother or father. Because I have known them. If you told me hadn't had a mother and she was't really good and kind to me, I'd just smile and pity you because you never knew her. But I have, you know. I don't blame you, for you've never known Jesus.","Grace Livingston Hill,","belief, faith, jesus, unshakable",0
A daily remedy is to prevent disease by having the greatness of God in your heart.,Robert Kriech Ritner,"ancient-egypt, faith, god, theism, theology",0
"Patience is one of the hardest skills in life to acquire; and waiting is one of the hardest tasks to comply with when you have a desire.

Wait. Hope. Pray.","Bella Coronel,","faith, hope, inspirational, inspirational-quotes, life-quotes, motivational-quotes, patience",0
You are not truly faithful if you don't know what is faith.,Aiyaz Uddin,"faith, faithful, god",0
How can yo develop faith if you are not asking and receiving?,"Reed S. Hansen,","faith, faith-in-god",0
"Intolerance is the enemy, not illogicality. Argumentation without empathy is just hate speech. If someone is doing no harm, then who the hell are you to take away their fantasy! On occasion, healthy fantasy does indeed turn into harmful superstition - at that point it is the duty of every conscientious human to stand up to such superstition. Until then, keep your judgment to yourself.","Abhijit Naskar,","belief, faith, humanistic-psychology, illogical, intolerance, logical-thinking, militant-atheism, rational-thinking, religious-freedom, superstition",0
"Train, train, train,
Put yourself to the test.
Under sun or rain,
With no reason nor rest.
Without feeling pain
You'll always be the best!","Ana Claudia Antunes,","accomplishments, attitude, ballerina, empowerment, energy, faith, health, tedt, training, workout",0
Beauty blooms when you are true to who God created you to be.,Victoria Lynn,"beauty, faith, god, inspirational, true-self, truth",0
My faith is strong but it's not a playground for you to tap dance on.,"Niedria Kenny,","christian, faith, religion, spirituality",0
"The problem is not that we believe in a lot of weird stuff, the problem is that often we end up confusing our belief with reality. Keep your belief if you need, no matter how illogical it is, but always be observant of your belief. Be the believer as well as the observer of the believer. In your mind be a child as well as the guardian of the child. Allow yourself some fantasy if it's not doing any harm, but never let it run amok.

Let me put it to you another way - a little bit of fantasy actually enhances your mental faculties. Which means, just like there is such a thing as too much fantasy, there is also such a thing as too much logic. Apply logic where logic is needed, permit fantasy where fantasy does good. Learn to be flexible, learn to be human.","Abhijit Naskar,","agnostic, belief, existentialism, faith, fantasy, humanist, logical-thinking, rational-thinking, reasoning, tolerance",0
"In all its manifestations, love is our beginning",Leonie Anderson,"faith, hope-quotes, life, live-your-life, love-hope",0
"Still I want to feast in the ritual of living.
To feel the day breathe me in until I become
weightless. To cling to my faith like dew cleaves to
daylight. I want to be charmed by life's hope-to let the heaviness of this world drift as lost ships in undisturbed seas-I want to saunter purposefully, until I find that soft thing that defines me.""

""The Silence in us",Leonie A. Anderson,"faith, faith-quotes, hope, hope-quotes, life-quotes, love, love-quotes",0
"I think all that life-after-death stuff is stupid; there's no proof...""
""There's no proof for death after death; it's all circumstantial evidence...""
""Oh, come on, "" he said. ""There's scientific proof.""
""No, there isn't. There's scientific evidence. Scientists can only perceive certain frequencies, even with computers and machines.""
""You just want to believe in all that stuff,"" said Randy.
""You just want to believe in science. I think that you might as well believe in whatever makes you feel better, since there's no proof, and if you believe in God or the Other Side all your life, you can never be proven wrong.""
""That's so stupid,"" said Randy.","Anne Lamott,","faith, religion, science",0
"Why would you do that to him?' I hurl at Xaden, then shake my head. I don't care why. 'Forget it,' I mutter, then march off, heading back toward the spot where Tairn told me to wait.

'Because you put too much faith in him,' Xaden answers anyway, catching up to me without even lengthening his stride. 'And knowing who to trust is the only thing that will keep you alive- keep us alive- not only in the quadrant but after graduation.'

'There is no us,' I say, dodging a racer as she races past. Dragons land left and right, the ground trembling with the force of the riot's movement. I've never seen so many dragons at flight in the same moment.

'Oh, I think you'll find that's no longer the case,' ...","Rebecca Yarros,","dain-aetos, faith, fourth-wing, rebecca-yarros, staying-alive, trust, violet, violet-sorrengail, xaden, xaden-riorson",0
"One cannot love, an image, a dead likeness, it will never give back, the real you, or let you see, the inside heart.
When Angels Speak of LOVE-Poem 25",bell hooks,"book, faith, history, hope, inspirational, love, poetry, quote",0
"If God built the ship, lifeboats are unnecessary. However, if men built the ship lifeboats are also unnecessary simply because none of them will float any better than the ship.",Craig D. Lounsbrough,"assurance, christian, confidence, faith, god, hope, lifeboats, men, ship, sinking-ships",0
"Faith does play an important role in Buddhism, including in Zen: faith as preliminary trust and ultimately faith as true self-confidence.","Bret W Davis,","buddhism, faith",0
"Have faith in the future.
Your future is as bright as your faith.",Benjamin P. Hardy,"belief, believe, faith, future, future-plans, future-quotes, future-self, hope, things-will-get-better, things-will-work-out",0
"Most of the Times, Life shows us how difficult this journey is, only at Times when the sun clears we see the Sunshine, but the rain often washes away the clouds and both the clouds and the rain dampen our weary hearts, only to let us see a glimpse of a distant rainbow, once in a while. I guess it's always about the Time, the guardian of this Journey that we have to wait and persevere, that we have to remain resilient in the resolve to walk ahead, to find some way to hold on to the voyage, to not let the ship sink in the hollows of a mirage, to just live.
And that is what Life is about, perhaps to know that Gloom and Melancholy is a distinct part of our journey, and actually something that occupies the most part of our journey, and it doesn't have to be a deep Grief it can simply be the mundane sorrow of carrying on this existence knowing that Life is just a short frame holding dark colours as much as the bright ones, sometimes even more of those blackness only to bring out the whites a little bit more.
And while all of this goes on, somewhere our heart would know that there is One who is beyond this frame of Life and the space of Time and Cosmos; who is always holding your hand giving you the breath to walk ahead. May be He doesn't take away the blackness but throughout stays firm in your path, holding your shadow and your soul ever so gently to make you become the Light that you could only possibly be by embracing all of your Soul's journey. He doesn't perhaps change the potholes in your way, but He does ensure that even when you tumble you don't end up falling and if you do fall, He makes sure that you rise all over again from the flames of Life's fire with the fury of a phoenix. He doesn't end your suffering but lets you see that throughout your pain He is partaking in an even greater portion of it, alongside you. Simple, He doesn't let you see that He is God, because He shares your Life as a companion, walking beside you hand in hand, to make you live all that your soul had contracted before this journey began and even when He is beyond Time, He lets Time be your friend in a journey that is bound in human flesh and guarded by the tick-tock of that guardian.
So when I asked my Soul, what is that troubles me the most, I heard my Soul, Smile in a safe knowledge, when I have Him, need I let my troubles concern me?
My heart knew, He has already tucked my mind in the tranquil world of Life's paint-brush and a rainbow is just around the corner. A distant yet distinct rainbow.
A rainbow that is churned in Love, the love that only He can provide, the Love that is always lurking on the edges of those clouds and rain, in the silhouette of a rainbow forever promised on the other side of a thunderstorm.

Love & Light, always
- Debatrayee",Debatrayee Banerjee,"faith, faith-in-god, god-s-timing, life, life-s-journey, rainbow, soul-contracts, soul-searching, time, trust-in-god",0
Fearless faith is the force of life.,Lailah Gifty Akita,"faith, inspiring, life",0
"When the outcome of our struggles feels disappointing, this can place great strain on our faith. It requires trust in God at the highest level to release our expectations. This aspect of faith is probably one of the hardest for us to fully embrace. We need the discernment of the Holy Spirit to recognize that God’s highest priority is to transform us, not just our circumstances.","Bukky Agboola,","faith, faith-in-god, faith-quotes",5
If only I still had faith in words.,"John Dos Passos,","faith, journalism, words, writing",1
Anxiety is what unbelief feels like.,"Adam Mabry,","anxiety, christian-life, faith, faith-in-god",1
"In the fabric of space and in the nature of matter, as in a great work of art, there is, written small, the artist's signature. Standing over humans, gods, and demons, subsuming Caretakers and Tunnel builders, there is an intelligence that antedates the Universe.","Carl Sagan,","faith, god, science, spirituality",1
মানুষের চেতনার বিশেষ বদল ঘটে নি। মানুষ আজো আদিম। মানুষের চোখে আজো সব কিছুই অলৌকিক রহস্যে পরিপূর্ণ; আকাশে আজো তারা অনন্ত নক্ষত্রপুঞ্জ বা নিরন্তর বিস্ফোরিত গ্যাসকুণ্ডের বদলে দেখতে পায় বিভিন্ন বিধাতা; দেখতে পায় মনোরম স্বর্গ আর ভীতিকর নরক।,"Humayun Azad,","belief, faith, humans, science, space",1
No betrayal is so big that God’s commitment to us and presence within us is not bigger.,Craig D. Lounsbrough,"abandonment, betrayal, betrayed, christian, faith, god, healing, hope, presence",1
"He’d faced down the vilest souls in the world and had fought those who desired his death, but at that moment, the flurry of white feathers and aggravated squawks was the scariest thing he’d ever encountered.","Madisyn Carlin,","christian, christian-fantasy, enemies-to-lovers, fairy-tale-retelling, faith, humor, romance",1
"Loveliness unfathomable, as ever lover saw in his young bride's eye!--Tell me not of thy teeth-tiered sharks, and thy kidnapping cannibal ways. Let faith oust fact; let fancy oust memory; I look deep down and do believe.","Herman Melville,","faith, moby-dick, starbuck",1
"For you cannot trace the guidance of the Spirit of God or diagnose His operations in the secret rooms of the soul: He seems at times to let good go and to bring instead good out of evil, and light into voluntary darkness. . . At the best, therefore, all that is possible is to describe the external features of the country through which the soul has passed - the crossroads, the obstacles, the ravines - and to give some sort of account of the consultations held by the way. Faith, after all, is a divine operation wrought in the dark, even though it may seem to be embodied in intellectual arguments and historical facts; for it is necessary to remember that two equally sincere and intelligent souls may encounter the same external evidences and draw mutually exclusive conclusions from them. The real heart of the matter lies somewhere else. . . . Catechumens, therefore, must remember that while on the one side they must of course clear the ground by the action of the intellect, on the other side it is far more vital that they should pray, purify motives, and yield themselves to God.","Robert Hugh Benson,","catholic, conversion, faith, intellect, spirit",0
The folly of fools and look warm will cry out and die to their fate but the wise will pledged a sign of hope instate not all goes wrong needless the past sake,Ben Jr Grey,"faith, hopeful, novel, proverbs",0
Those who are true in HEART are firm in the faith.,Aiyaz Uddin,"faith, heart, love, truth",0
"Theology is my second faith,
My first faith is interfaith.","Abhijit Naskar,","faith, interfaith, religious-freedom, religious-harmony, religious-intolerance, secularism, theology, theology-quotes",0
"Hope hews a bright tomorrow on the surface of a dark, dry rock",DJ Bwakali,"faith, faith-quotes, faithfulness, hope, hope-quotes, spirituality-quotes",0
"There is so much freedom, peace, joy, and contentment in ‘being out of control of my life’. I recognized a long time ago that no matter what I thought or did I could not be in control. I have not arrived but I am on my way! I am out of control and loving it!",Sandra C Bibb,"faith, freedom, joy, letting-go, out-of-control, peace",0
"The problems of life are real, not imaginary. Eastern meditation starts with the presupposition that pain in this world is illusory, but the gospel tells us that we don't have to pretend that what hurts does not, or should not. Life does hurt. Yet the gospel doesn't leave us there. Rest with God grows our ability to say, ""I know God, and I know he will deliver me."" It enables us to face problems with both honesty and hope.","Adam Mabry,","christian-life, faith, suffering, trust-in-god",0
"Whatever it is that you're thinking about right now that gets you off the hook of taking Jesus' call to rest seriously, it is probably the thing you actually love and worship more than Jesus. We refuse to rest because, at some deep level, we're convinced that if we stop, the thing for which we're really living won't be fed, pleased, or procured. If you're happier at work than in Christ, rest will never feel good. If you're more of a mother to your children than you are a daughter of the King, stopping may feel like sin.","Adam Mabry,","christian-life, faith, fulfillment, idolatry, rest, sabbath, trust-in-god",0
"বিভিন্ন ধর্মে বিধাতাকে পরিণত করা হয়েছে এক ক্রুদ্ধ হিংস্র স্তাবকতাপ্রিয় ভূস্বামীতে। আমরা কি এমন মানুষ কল্পনা করতে পারি, যে পছন্দ করে দিনরাত বন্দনা বা স্তুতি স্তাবকতা? নিরন্তর নিরর্থক স্তাবকতায় যেখানে অন্তঃসারশূন্য মানুষও ক্লান্তি ও ঘেন্না বোধ করবে, সেখানে কী ক'রে তা সহ্য ও উপভোগ করেন বিধাতা? বিশ্বাসীরা বিধাতার ওপর মহত্ত্ব আরোপ করতে গিয়ে, তাঁকে বিশাল ক'রে সৃষ্টি করতে গিয়ে তাঁকে ক'রে তুলেছে নিজেদের মতোই ক্ষুদ্র ও মহত্ত্বহীন। বিধাতা যদি সত্যিই বন্দনা চাইতেন, তাহলে তিনি শুন্য রাখতেন না মহাজগতকে; শুধু একটি ছোটো গ্রহে মানুষ সৃষ্টি করতেন না; মহাজগত ভ'রেই সৃষ্টি করতেন মানুষ, শুনতেন তাদের উচ্চকণ্ঠ বন্দনা। মানুষের বন্দনায় তাঁর কী দরকার? তিনি নক্ষত্রদের দিয়ে বন্দনা করাতে পারতেন, বন্দনা করাতে পারতেন নক্ষত্রপুঞ্জ দিয়ে। মহাজগতে সূর্য এক তুচ্ছ তারা, পৃথিবী এক তুচ্ছ গ্রহয়, মানুষ এক তুচ্ছ প্রাণী। মহাজগতের স্রষ্টা এতো তুচ্ছকে সৃষ্টি করেছেন তাঁর স্তুতির জন্যে? এটা যুক্তিসঙ্গত নয়। বিধাতা কল্পনা করতে গিয়ে মানুষ বিধাতাকে নিজের মতোই তুচ্ছ আর ক্ষুদ্র ক'রে তুলেছে।","Humayun Azad,","belief, believers, creation, faith, god, humans, religion, universe, worship",0
"কিন্তু ধর্মের কাছে মানুষ যা চায় তা কি তারা পায়? যা চায়, মানুষ তা পায় না; যেমন এক সময় পেতো না যাদুর কাছে। যাদু যদি তার কামনা পূরণ করতে পারতো, তাহলে মানুষ যাদুকে ছাড়তো না; ধর্মের কাছে মানুষ যা চায়, তা না পেয়ে মানুষ একদিন ধর্মও ছেড়ে দেবে। মানুষের বিধাতা আসলে সফলতা।","Humayun Azad,","belief, faith, god, humans, magic, religion, wishes, worship",0
"I might have my holes, but the healing of today means that they will be smaller in every tomorrow, including the one that is now only hours away.",Craig D. Lounsbrough,"abandonment, betrayal, faith, healing, holes, hope, losses, pain, tomorrow, wounds",0
"The whole edifice of philosophical conclusions which I had built for myself, I find to have no foundation whatever; nothing of it is left, it has crumbled away like dust. What should we be? What would become of us if we did not believe that there is a God who rules the world and each one of us?

[Princess Alice, in the aftermath of the 1873 death of her two-year-old son Friedrich (Frittie)]","Gerard Noel,","faith, god, philosophy",0
"If God used only perfect men, the Bible would have been a self-titled autobiography called - Jesus - From Death to Life.",Matthew Watchman,"christian, faith, god, jesus, perfection",0
Not everyone can have my level of adventure.,"Susan May Warren,","adventure-fiction, exciting, faith, humor",0
"My Christian faith has always put a central role of my life and it’s supplies answers to those questions: “who do you think sent the boat?” Answer: God sent the boat. “ what does he expect me to do now?” Answer: now that I am safely ashore, he expects me to send the boat back for someone else.","Vinh Chung,","charity, christian, christian-life, christianity, faith, faith-quotes, miracles, service, service-of-humanity, service-of-others",0
"Why me? Why am I family and not theirs? Our boats were all set adrift exactly the same location; why did the same wind take our boat in one direction and there’s in another? We were blessed – there’s no other way to say it – but why weren’t they? Were we more worthy in someway? Or are we more deserving of rescue? I don’t see how; my family’s entire contribution to our rescue was up to lie there waiting to die.
The only answer to the question “why?” is “God only knows.” so rather than philosophize about a question I cannot answer I prefer to ask two other questions that are much more practical. “Who do you think sent that the boat?” And “What does he expect me to do now?”

My Christian faith has always played a central role in my life and its supplies answers to those questions: “who do you think sent the boat?” Answer: God sent the boat. “What does he expect me to do now?”Answer: now that I am safely ashore, He expects me to send the boat back for someone else.","Vinh Chung,","christian, christian-life, christianity, faith, gratitude, miracles, service",0
"Our almosts are God's way of letting us know
there is something more to our life—
and it's about to surpass what you've asked for, even greater than what you've desired before.

Have faith.","Bella Coronel,","almost, almost-there, faith, life-lessons, life-philosophy, life-quotes, life-quotes-and-sayings, life-s-almosts",0
"If you want to strengthen your faith, you will need to soften inside. For your faith to be rock solid, your heart needs to be as soft as a feather. Through an illness, accident, loss, or fight, one way or another, we all are faced with incidents that teach us how to become less selfish and judgmental, and more compassionate and generous. Yet some of us learn the lesson and manage to become milder, while some others end up becoming even harsher than before. The only way to get closer to Truth is to expand your heart so that it will encompass all humanity and still have room for more Love.","Elif Shafak,","faith, love, shams-of-tabriz, sufism",0
Submission does not mean being weak or passive. It leads to neither fatalism nor capitulation. Just the opposite. True power resides in submission---a power that comes from within. Those who submit to the divine essence of life will live in unperturbed tranquility and peace even when the whole wide world goes through turbulence after turbulence.,"Elif Shafak,","faith, shams-of-tabriz, submission, sufism",0
Faith is faithfulness to a faithful God,Lailah Gifty Akita,"faith, faithful, god",0
History is replete with turning points. You must have faith that the universe will unfold as it should - Spock,"Gene Roddenberry,","faith, star-trek",0
History is replete with turning points. You must have faith that the universe will unfold as it should - Spock - Star Trek VI: The Undiscovered Country,Gene Roddenberry Leonard Nimoy Lawrence Konner,"faith, star-trek",0
"We must take advantage of those moments of wonder--
those moments that stir up the creative juices,
that foster belief and faith--
to re-imagine what is possible
in ourselves,
in our lives,
in our world.

And then we must make use
of all that beautiful renewed energy,
all that hope and determination--
to move,
to effect change.",Shellen Lubin,"beauty, belief, change, creativity, faith, growth, hope, open-to-the-possibilities, possibilities, wonder",5
"It is important to dream,
but then, but then,
it is also important to do, to make,
to attempt, to fail, to learn, to grow,
to create, to devise, to fail again, to learn more,
to persist, go on, hold on, keep holding on,
against all odds, defying logic,
and then, and only then
you may just work a vision into being.",Shellen Lubin,"action, create, creation, dream, faith, grow, learn, open-to-the-possibilities, persistence, possibilities",5
"And yet, and yet; it is a strange dance that the Fool must learn as he encounters the Devil on his path. Like the serpent who offered Eve the fruit of knowledge, or Samuel who seduced Lilith away from paradise, all knowledge comes from darkness, and so we are drawn towards it. But darkness and evil are not the same thing. We go to the darkness willingly, so we can, as Cormac McCarthy wrote, “learn how to carry the fire”, but sojourn too long and we open the door to forces we may not be able to pry ourselves from. Indifference, doubt and scepticism form, as Kelly Braffet describes, the “logic that the Devil likes most”, to trap us into the conviction not just of the absence of evil, but more cynically, the non-existence of virtue. Thomas Aquinas rather beautifully defined sloth as ""sorrow about spiritual good"", for perhaps it is not that “the greatest trick the devil ever pulled is to convince the world that he doesn’t exist” (Baudelaire), but rather the far superior and more hellish of hoaxes, that God doesn’t either.","Dr Aisling O'Donnell,","devil, evil, faith, god, goodness, seduction, temptation",2
"You cannot deny your fate, but being in the power of love, you can save your life. Faith and love alone can bring you out of the darkness. Also, you have nothing in this galaxy but your life and your love for something or someone. This power is strengthening you to continue the lost path.","Veronica Braila,","christian, faith, love, love-quotes, motivation, motivational-inspirational, motivational-quotes, power-of-faith, power-of-love",1
"I know everything feels a bit hopeless right now, but don't lose faith. Your greatest achievements often grow out of the worst circumstances.","Amita Parikh,","achievements, circumstances, faith, hopeless",1
"In much of our thinking, singleness, if not downright bad, is certainly not seen as good. One writer has noticed the difference between Christian books on marriage and those on singleness. In the books on marriage, marriage is assumed to be a great thing and all that remains is to understand it better, and perhaps be aware of one or two potential pitfalls that might arise. But books on singleness typically have a different starting point. Singleness is assumed to be pretty much awful. The point of the books is, therefore, to see if we might to eke out something just about tolerable from it. Even the way we describe singleness reflects this. It is almost always defined in the negative, as the absence of something. It is the state of not being married. It is the absence of significant other. This defining by negation reinforces the idea that there is nothing intrinsically good about singleness. It is merely the situation of lacking what is intrinsically good in marriage.","Sam Allberry,","christianity, faith, marriage, singleness",1
Piety in regard to the dead: to do everything for what does not exist.,"Simone Weil,","faith, god, gravity-and-grace, justice, piety, simone-weil",1
"King David in Psalm 37 writes ""Take delight in the Giver, and He will give you the desires of your heart,"" intimating that the secret to finding our way in the world is more about cooperating with God than appeasing God.

That the Giver of life is also the Giver of our desires, which means that life has an invitational co-creative nature to it...

Why do we always believe that the path of our deepest desire would be so far from the path that God would have us walk? How is the path of desire so different from the path to the Giver of that desire?","Scott Erickson,","appeasing, christianity, deferred-hope, delight, faith, false-humility, religiosity, sacrifice, works-righteousness",1
"The Catholic faith gives such hope and solace to its followers as they seek salvation through a litany of shalts and shalt nots, but compassion for our fellows is a quality that requires little knowledge and is, I thin, the true redemption, after all.","Mary Tyler Moore,","acting, alcoholism, diabetes-type-i, faith, family-relationships, inspiring, marriage-and-divorce, memoir, television",1
"The Catholic faith gives such hope and solace to its followers as they seek salvation through a litany of shalts and shalt nots, but compassion for our fellows is a quality that requires little knowledge and is, I think, the true redemption, after all.","Mary Tyler Moore,","acting, alcoholism, diabetes-type-i, faith, family-relationships, inspiring, marriage-and-divorce, memoir, television",1
"It is okay to not know everything. It is okay to be wrong. We learn, grow, and develop from our mistakes. They become building blocks for success defined by character, humility, honesty, perseverance, integrity, hope, and most of all faith.",Sandra C Bibb,"being-wrong, character, faith, growth, honesty, hope, humility, integrity, mistakes, success",1
"Marcus murmured Arioch’s name, but a thread of warning laced his tone. “Anthi and Zinnia know what they’re doing.”

Zin may, but Anthi? Bossy Brunette looked like she excelled in killing people with death glares. He’d wager the body count was in the double digits. The high double digits. No wonder Holdswell lacked sufficient population to fill the amount of empty buildings he’d seen lining the streets and sprinkling the land.","Madisyn Carlin,","christian, christian-fantasy, christian-fiction, fairytale-retelling, faith, humor, snow-white-and-rose-red",1
The old religion had nearly ceased to be a faith; at most it was a mere habit of thought and expression,"Lew Wallace,","ben-hur, faith, religion",1
"Light is the in-utterable name of God; the YHWH form. It is the emotional life of a bee and the distance to Icarus, the farthest visible star. It is the finding of compassion amidst tyranny, the networked communication between trees, and the whale song. Light is woven through the gauze of grief and is “the limitless undying love which shines around me like a million suns” (John Lennon). It is what Catholic theologians called “the inexpressible, the incomprehensible, the invisible, the ungraspable, the thing we cannot conceive” (John Chrysostom) . “Tell me, if you have understanding. What is the way to the place where the light is distributed?” (Job 38:4) And unable to answer, in dumb obliviousness, instead, we point at the Sun","Dr Aisling O'Donnell,","belief, enlightenment, faith, god, hope, illumination, light, mystery, mysticism, sacred",1
"Doubts are hell; believing is foolish but it helps. I am not scared of God. You may say that God is for weak people, so they believe and get stronger. But I want to see you strong enough to love the emptiness, to deal with real darkness face to face and after this, live without God. I think people's minds haven't touched this power or strength without Him yet.","Veronica Braila,","believers, faith, fighting-spirit, fighting-to-survive, god, motivational-inspirational, motivational-quotes, religion, uknown",0
"In the end, nothing is bad in believing if saves you.","Veronica Braila,","believe, christians, faith, god, god-quotes, motivational-inspirational, self-esteem",0
"You cannot deny your fate, but being in the power of love, you can save your life. Faith and love alone can bring you out of the darkness. Also, you have nothing in this galaxy but your life and your love for someone. This power is strengthening you to continue the lost path.","Veronica Braila,","christian, faith, love, love-quotes, motivation, motivational-inspirational, motivational-quotes, power-of-faith, power-of-love",0
The Holy Scriptures are facts that gives faith.,Lailah Gifty Akita,"facts, faith, holy-scriptures, religion",0
faith is as necessary as facts.,Lailah Gifty Akita,"facts, faith, inspiring",0
"Intellect is not the answer,
Belief is not the answer.
These only amplify what we really are,
Good becomes great, jerk becomes jerker.","Abhijit Naskar,","agnostic, atheism, belief, faith, freethinker, goodness, humanism, humanist-poetry, intellect, rational-thinking",0
"Are we willing to lay down our lives and pick up His in return? Again, many will emphatically answer yes, all the while a casual look into their lives at the fruit they are manifesting will prove just where their hearts truly lie.
Are we willing to be forgotten; rejected; to gladly serve at what society would deem “the bottom”? Or are we set on studying and rehearsing and decreeing the philosophies of man in an attempt to show we know the Word of God? Are we looking to elevate ourselves by being pumped up with “knowledge”? Or is the Word of God enough for us, as it should be anyone who has faith the size of a mustard seed?","Stacy Angelique McDonald,","christian-life, christian-wa, faith, jesus-christ, knowledge, philosophy, word-of-god",0
