quote,author,tags,likes
"Hope is useless.” My voice drops. The mere word crawls beneath my skin, makes me wince at the sound. “It’s nearsighted and blind to the fact that it always fails.","Lancali.,","hope, sad, sad-but-true, sadness, sadness-quotes",0
"Hope is the name that should be at the top of the Hit List. It’s worse than our enemies. Our enemies are thieves, but they come as advertised. Hope is ignorance, a liar, an accidental creature made of fear. And it failed my first love just as it failed me.","Lancali.,","enemies, failure, fear, hope, lies, loss, love",0
"The In-betweens: A Haiku

Amidst hope and grief,
Shrewdness and anger within,
Am I but a thought..?","Amogh Swamy,","anger, being-human, grief, haiku, hope, introspective, self-reflection, shrewdness, thought-provoking, who-am-i",0
"Hope is a powerful thing. Some say it's a different breed of magic altogether. Elusive, difficult to hold on to. But not much is needed.","Stephanie Garber, Caraval",hope,0
Our families can be the living room with the fireplace that is cozy and welcoming and warm while the storms of winter rage outside.,"Jordan B. Peterson,","family, hope",0
Celebrate new beginnings,"Leo Lourdes,","celebration, hope, journeys, mindfulness, new-beginnings, process, spirituality, wellness, wisdom, yoga",0
"In the context of forever, we have all the time in the world","Leo Lourdes,","celebration, hope, journeys, mindfulness, new-beginnings, process, spirituality, wellness, wisdom, yoga",0
"When there is love, even in the absence of opportunity, there will always be hope. Then anything is possible","Leo Lourdes,","determinism, hope, love, mindfulness, opportunity, possibility, spirituality, wellness, wisdom, yoga",0
Striving for the impossible is not the same as toiling in vain.,"Rob Balder,","endurance, fate, hard-work, hardship, hope, improvement, self-improvement, striving, useless",0
عندما نفقد حُباّ، يعوضنا الله بحب آخر يابنتي,أروى العوجان,"hope, life, love",0
عندما نفقد حُبا، يعوضنا الله بحب آخر يابنتي,"أروى حامد العوجان,","hope, life, love",0
Don’t judge God by the people who follow Him.,Craig D. Lounsbrough,"belief, christian, faith, god, hope, jesus, people, worship",0
"Grown-up people do not say what is true, but what they hope is true.","Rumer Godden,","hope, truth",0
"Silver linings are, in essence, the construct of hope. They give us something to look forward to, focus on, and strive for. They inspire change by providing a glimpse of a better future. A silver lining is not the same as being in denial or having rose-colored glasses. It is the ability to find hope amid darkness, to see possibility where others see despair. Being an optimist can be a challenging mindset to maintain in moments of negativity. For this reason, those with the space to envision the silver linings must do so. Furthermore, when we cannot find them ourselves, we can rely on each other to help us cope until we can.","Naomi Latini Wolfe, M.S.","adversity, challenges, coping, hardship, hope, optimism, resilience, silver-linings, sociology, struggles",0
By loving lots of people... and receiving lots of kindness... one day all the scars will just disappear.,"Inio Asano,","hope, kindness",0
"Правда вимагає дій, а примирення дозволяє бездію.","Володимир Станчишин,","hope, truth, war-psychology",0
"What I used to be, was no good for me. But it was from that not-good that I organized the best thing of all: hope.","Clarice Lispector,",hope,0
"The rhythmic motion of the silent paddlers carried her, with a sense of inevitability, to her new life as she heard the Twin Otter take off behind her. There was no turning back now, and Connie gripped the sides of the canoe, her heart beating and her hands sweating.","Sheena Billett,","adventure, adversity, coming-of-age, drama, hope, immersive, love, romance, ya",73
"Sometimes resignation brings relief. When you lose hope, you no longer bother struggling. You just stay benumbed like a vegetable and let your head chopped off by a guillotine so that it ends, once and for all.","Abhaidev,","give-up, giving-up, hope, hope-quotes, hopelessness, let-it-go, life, life-lessons, life-quotes, resignation",38
"He will always provide for His children, but it may not be in the manner we wish.","Grace Hitchcock,","belief, faith, faith-in-god, faith-in-love, family-love, god-s-promises, god-s-provision, grace-hitchcock, grace-hitchcock-quotes, hope",2
"I can handle the pain, it's the hope that kills me.","Nick Hornby,","anxiety, depression, fear, hope, mental-health, suicide",2
"She looked at him out of the corner of her eye, admiring his broad shoulders, his confident stride, and prayed her lies would not take him from her.","Grace Hitchcock,","deception, fear, handsome, handsome-man, handsome-men, handsomeness, hope, prayer",1
Thinking about the bacon-the potential of bacon-gives me hope. Not all is lost if bacon isn't,"Rick Yancey,","bacon, hope",1
"It feels so strange, being here, at this place and in this circumstance. Years ago, we removed one child from Tatooine, thinking him to be the galaxy’s greatest hope. Now I have returned one – with the same goal in mind. I hope it goes better this time. Because the path to this moment has been filled with pain. For the whole galaxy, for my friends – and for me.
I still can’t believe the Jedi Order is gone – and the Republic, corrupted and in the hands of Palpatine. And Anakin, corrupted as well. The holovids I saw of him slaughtering the Jedi younglings in the Temple still haunt my dreams... and shatter my heart into pieces, over and over again.
But after the horror of children’s deaths, a child may bring hope, as well. It's as I said: the delivery is made. I’m standing on a ridge with my riding beast – a Tatooine eopie – looking back at the Lars homestead. Owen and Beru Lars are outside, holding the child. The last chapter is finished: a new one has begun.","John Jackson Miller,","galactic-empire, hope, jedi-knight, kenobi, sith, star-wars, star-wars-quote",1
"How can I feel so melancholy for so terrible a past? Maybe that’s just the nature of us, ever wishing for things that were and could be rather than things that are and will be.
It takes more to hope than to remember.","Pierce Brown, Morning Star","hope, past-and-future",1
"This is not another story of some street rat getting sober or “putting his life together.” I didn’t put my life together, God did. Every time I tried to put my own life together, I made things worse. No, I am not the protagonist of this story—God is; from page one, until the day I die. He has always been the hero, He has always brought the hope. My story was written by and centers around the God who restores, redeems, and makes all things new.","Michael J Heil,","hero, hope, new-adult, protagonist, redeems, sober, worse",1
He uttered a triumphant cry: It is Accomplished! And it was as though he had said: Everything has begun,"Nikos Kazantzakis,",hope,1
"I kept on believing that I should come to lay my bones in Africa. For this firm faith I had no other foundation, or no other reason, than my complete incompetency of imagining anything else.","Karen Blixen,",hope,1
"You lose sight of hope, and you’ve already lost.","Jeremy Szal,",hope,1
"Sometimes the universe decided to rip apart your life and stomp on the pieces, and there wasn't a damn thing you could do about it except say, ""Now what?","Christopher Paolini,","giving-up, hope",1
"He continued, “If you want to follow God, you have to turn away from whatever it is you were trusting and instead turn to Him. What do you turn to when you’re having a hard time to make you feel better and to give you relief, confidence, hope, or pleasure? Whatever you turn to, that’s the thing you worship. That’s the thing you love most. Whatever is at the core of your life, that’s the thing you are actively turning to and trusting in to give meaning to your life and help you through the hard times. That thing is your functional god. If you put drugs or money or sex in the center, your wellbeing will be dependent on those things. In essence, they will rule you.","Michael J Heil,","follow, hope, meaning, trusting, turn, wellbeing, worship",0
"Though we do harm each other, sin, and act like animals at times, God has provided a future of hope for anyone who would turn from wicked things towards Him. This worldview claims that the beginning, middle, and end are all meaningful. It claims that human life holds value, not because of each individual’s accomplishments, or ability to dominate and outpace others, but because of their composition; not because of what they’ve done, or merited, but because of who made them and what He made them for.","Michael J Heil,","future, harm, hope, value",0
"Success may not have been ‘around the corner,’ but the fact that I persisted until I was is success.",Craig D. Lounsbrough,"attitude, determination, faith, hope, persistence, success, vision",0
"Believe that you’ll survive another day, Roderich. And don’t just believe in tomorrow. Believe in next week, and next month, and next year. Believe in survival. Believe in joyful survival.","George DeValier,","hope, lily-of-the-lamplight",0
"This hope is not rooted in wishful thinking, but in concrete, tangible acts of the most sacrificial love that anyone has ever seen or lived.","Michael J Heil,","hope, love, tangible",0
"Choisir la mort, c'est insulter l'espoir ; or, même si on nage dans le désespoir, l'espoir demeure toujours.",Ben Oliver,"hope, the-loop",0
"Because you helped that opichi, it helped you in return. Truly generous hearts recognize one another, little one.","Claudia Martin,","help, hope, kindness, rudeness",0
He uttered a triumphant cry: It is Accomplished! And it was as though he had said: Everything has begun.,"Nikos Kazantzakis,",hope,0
"I tried to think and hope for the best, but it didn’t change who I was. It didn’t change my core, my desires, my actions, nor my life, for that matter. Did it matter how many nice thoughts I put out into the universe if I remained a self-centered prick? Did it matter how many “selfless” thoughts and deeds I had if the only reason I performed them was to benefit myself, or gain a better future for myself?","Michael J Heil,","benefit, best, change, core, did-it-matter, hope",0
"I've believed that before. Somehow, I can't... I can't keep clinging to fringes of hope.","Cate Pearce,","despair, hope",0
The answer to any and every ‘why’ is so that we might have a chance to love Him more.,rgspmd,"christians, god, hope, love, pain, question, why",0
Our situation and circumstances are not always the karma that our enemies and haters would love to think that it is... I am convinced that when you've done nothing wrong; it is the perpetual manifestation of GOD's GLORY and the evidence will be seen in the outcome. Don't let your temporary circumstance and situation prematurely punctuate the end of your story.,"Niedria Kenny,","beliefs, believe-in-yourself, confidence, faith, god, hope, inspirational, manifestation, religion, religious",0
A small bubble of self-esteem percolated up from my depths.,"Jo Ann Beard,","changing-yourself, esteem, female-characters, female-protagonist, growth, hope, positivity, self-esteem",0
"What we haven't imagined will one day
spit us out
magnificent and simple.","Joy Harjo,","decolonizing, healing, hope, spiritual",0
"...It's an affirmation of life and hope, of courage and quiet strength, of the defiant joy that exists alongside the sadness and the fear.","Fiona Valpy,","courage, fortitude, hard-times, hope, joy",0
"गिरना उसने
नहीं चुना था। गिरना कोई नहीं चुनता फिर भी सब गिरते हैं। यदि हम उजालों की खोज छोड़ दें, तो क्या अँधेरों से नाता टूट जाएगा?","Pradeep Awasthi,","despair, hope, light-and-darkness",0
"Sometimes, if you do not lose hope and keep up your faith — come what may — then, life offers you a second chance. It rewards you with miracles and your dreams become your reality.","Hafsa Tahir,","belief, dreams, faith, hope, life, miracles, opportunities, perseverance, reality, second-chance",0
"Don’t get any ideas,” Vaselik said as Leah left the room. “She’s a widowed Jew and my cook, so forget whatever you’re thinking.” “And you Ivan, what are you thinking?” asked Mikhail. “Less risk than a superior’s wife, no?","Beverly Magid,","danger, hope, love, peace, poetic, poignant, revolution, struggle, survival, war",28
"Now she collapsed in a heap next to her boys. Although she was desperate for sleep, worries about getting more food kept her awake.","Beverly Magid,","danger, hope, peace, poetic, poignant, protests, revolution, struggle, survival, war",26
"I never knew the joy, energy and ambitions which are in youth - yet I know the loss and I feel that I have been robbed of my heritage. You can dream of the future and of your children's future: we can dream of nothing but the past.","John Wyndham,","future, hope, pessimism",2
"To wake from slumber with a consciousness of well-being is to welcome joy that is knocking at your door. To be possessed of hope is to summon joy that never knocked, and is perhaps the deeper joy for not being dependent on any feeling or circumstance.","Bethany Kohler,","beauty, hope, joy, joyfulness, wake-up",1
"She said, ""Today, today, today. Today feels green. There's still some blue, but that's life, I think. Sometimes it can be a forest. Other times it's an ocean. But we float, don't we? Along the surface. I always thought so, even when I was drowning. There's a song I like. An old one."" And remarkably, she started singing. ""Sometimes I float along the river, for to its surface I am bound. And there are times stones done fill my pockets, oh Lord, and it's into this river I drown.","T.J. Klune,","emotional, hope, sad, sorrow",1
A story written but never told is lost to time.,"D.B. Collins,","fantasy, hope, imagination, inspirational",1
Hope is the powerpack that sustains you through the ups and downs of whatever you’re pursuing.,"Benjamin P. Hardy,","be-hopeful, have-hope, hope, hope-quotes, hopeful, hopefulness",0
It is something amazing God did for you and for me.,"Lisa Shores,","easter, hope, inspirational",0
"Not in the time of pleasure
Hope doth set her bow;
But in the sky of sorrow,
Over the vale of woe.

Through gloom and shadow look we
On beyond the years!
The soul would have no rainbow
Had the eyes no tears.",John Vance Cheney,"hope, peace-of-mind",0
Navigate toward what you want rather than fixating on the past.,"Leo Lourdes,","affirmations, future, hope, love, mindfulness, spirituality, wellness, wisdom, yoga",0
The winds of change whisper that tomorrow holds wonders we cannot yet conceive.,"Pep Talk Radio,","future, growth, hope, inspirational, linguaverse, motivational, optimism, pep-talk-radio, potential, progress",0
History flows through us. We need only gaze inward to glimpse the future's unwritten pages.,"Pep Talk Radio,","future, growth, hope, inspirational, linguaverse, motivational, optimism, pep-talk-radio, potential, progress",0
The future is a feast prepared from the fruits of today's labor.,"Pep Talk Radio,","future, growth, hope, inspirational, linguaverse, motivational, optimism, pep-talk-radio, potential, progress",0
"Each sunrise offers a new canvas, blank and brimming with potential.","Pep Talk Radio,","future, growth, hope, inspirational, linguaverse, motivational, optimism, pep-talk-radio, potential, progress",0
Every inventive dream conjured today illuminates the possible pathways of tomorrow.,"Pep Talk Radio,","future, growth, hope, inspirational, linguaverse, motivational, optimism, pep-talk-radio, potential, progress",0
"Why do they do what they do with such regularity, such mindfulness, such devotion? They do it because it is their sacred work. They do it because not to do it would be to deny what they know is theirs to manage and care about. The right action does not depend upon having a right outcome. It depends on taking the action because that is the action that rises before you in the moment with all its grace and power and majesty -- and because it demands to be done. The action is all.","Trebbe Johnson,","devotion, hope",0
"ข้า… ต่อให้เกิดเรื่องอะไรขึ้น
ก็อยากให้คุณเร็นจิมีชีวิตอยู่
แล้วก็อยากให้คุณเร็นจิต่อสู้… อย่างเท่ ๆ ตามใจคุณเร็นจิ","Tite Kubo,","hope, life",0
"масакра моя маскувальний маневр
щоб вижити в цій популяції
і хрін вам і фіг вам і хуй вам і хєр –
не діждетесь капітуляції","Yuri Izdryk,","buoyancy, confidence, hope, hopefulness, optimism, poetry, positiveness",0
"If you follow your dream and never lose hope, the magic will always come to you.",Kate Harmon,"dreams, hope, inspiration, motivational-quotes",0
And a part of me duck egg cracked,"Lowrey E. Gray,","breakthrough, change, freedom, hope",0
"Someone has put a huge sign across the World Financial Center reading WE WILL NEVER FORGET. It ripples gently in the wind above a thrirty-foot-wide American flag. I appreciate this sentiment, and the fact that it has been stated in twenty-foot-tall lettering. But I can't help thinking, we do forget. Ultimately, we find that it is almost always in our interest to do so, for our own benefit as a society.","Dennis Smith,","9-11, dennis-smith, faith, firefighters, forget, hope, inspirational, report-from-ground-zero, society",0
"God is a preexistent reality that transcends the world’s authorship, is untouched by the dictates of the world’s interpretations of Him, is invincible in the face of the most ingeniously crafted lies about Him, and exceeds the duration the existence of the world that says He doesn’t exist. And if we dared to hold all of the world’s cherished beliefs against such a penetrating truth, we will find ourselves left with nothing but this truth no matter how many times we bring the beliefs of the world against it.",Craig D. Lounsbrough,"belief, christian, darkness, disbelief, faith, hope, light, truth, world",0
"Jesus died the most brutal kind of death ever devised by man, He was buried in a tomb that He didn’t even own because He didn’t plan on living there anyway, and He did what no one in the entire span of human history has ever done…He reversed His own murder.",Craig D. Lounsbrough,"buried, christian, death, faith, hope, jesus, murder, resurrection, salvation, tomb",0
"Ministry is about changing the world by transforming the people within it, not by giving them some sort of emotional sedative.",Craig D. Lounsbrough,"change, christian, emotion, evangelism, faith, hope, sedative, transformation, world",0
"We are all on Death Row, but some of us are looking at parole","Dean Cavanagh,","death, hope, prison",0
"As we turn to God, he provides strength for our weakness, peace for our anxiety and hope for our despair.","Ellen Banks Elwell,","anxiety, despair, god, hope, peace, strength, weakness",0
"Prometheus tapped the lid of Pandora’s jar. “Only one spirit remained inside when Pandora opened it.”
“Hope,” I said. Prometheus looked pleased. “Very good, Percy. Elpis, the Spirit of Hope, would not abandon humanity. Hope does not leave without being given permission. She can only be released by a child of man.","Rick Riordan,",hope,0
"Mankind cannot manufacture hope. Rather, it creates an innumerable array of ingeniously crafted facsimiles that are quite captivating. And it is Christmas that answers the question of what all of these facsimiles were attempting to replicate, and it is Christmas that illustrates how badly mankind has failed in the attempt.",Craig D. Lounsbrough,"christian, christmas, facsimiles, forgery, god, holidays, hope, jesus, replicate",0
"In this season of growing darkness, I wonder how we as Christians choose to publicize the miracle we proclaim. If it is not leading to greater illumination—to a greater light—we might want to rethink how we’re doing it. How can we name the miracle, not as a simple fix, but as an abiding truth?","Jennifer L. Holberg,","beauty, christ, hope, light, miracles, testimony, truth",0
"A story written but never told is lost to time.”
–Dustin Collins, author

From: The Last Elder King",D.B. Collins,"fairy-tales, fantasy, hope, imagination, inspirational",0
"One question that has challenged me for some 50 years, is where did Ali “retire” after parting with Wallace in Singapore in 1862? Did he return to his home in Sarawak? Did he return to the spice island of Ternate, where Wallace said he had a family?","Paul Spencer Sochaczewski,","dare-to-dream, determination, difficulty, explorer, grit, hope, inspiring, life-goals, travel",20
"A key element in everyone’s hero’s journey is the “decision point,” the moment when, often following a crisis, the hero is confronted by a major choice, a crossroad, a life redirection, a safe or a risky option. Choose one path and your life changes in a certain way, choose another and you veer off into an alternate reality.","Paul Spencer Sochaczewski,","dare-to-dream, determination, dreams, explorer, grit, hope, inspiring, life-goals, life-journey, travel",19
You are the cove of which our storm-struck ships moor. The beacon of light in the darkest night leading us home. A candle whose flame flickers against the coldest wind. You've given them hope.,"Elizabeth Helen,","fae, fantasy-romance, hope, love, prince, romance",2
The existence of thorns on roses do not reduce the beauty that they hold.,"Leonie A. Anderson,","heartbreak-quotes, hope, love, love-hurts, self-love-heart-quotes",1
"And in the end, I fear I was becoming less of myself-give me a reason for this insanity if not love.",Leonie A. Anderson,"depressing-quotes, grief, headache, heart-quotes, heartbreak-quotes, hope, love",1
"Though life may bring us grief and loss, there is always hope in the night. No matter how deep our sorrows may seem, a new dawn will come with light. And if we take the time to look around, we can find something true – that though life brings its challenges, each day can be filled with love and joy too.",Jonathan Harnisch,"despair, grief, grief-and-loss, hope, mental-health, mental-illness, quotes-about-life, recovery, resilence, resilient",1
"Today is the one that introduces Yesterday to Tomorrow. If it weren't for Today, Nostalgia would never meet Hope.","Jarod Kintz,","hope, nostalgia, time, today, tomorrow, yesterday",1
Your legacy is not simply a matter of what you do but a matter of who you do it for.,"Shawn Davis,","advice, character, hope, identity, inspiration, life, meaning, motivation, teen",1
"The only way ultimately to deal with uncertainty is to accept uncertainty, because we can't escape it. However we choose to schedule our calendars and time table, uncertainty still remains. This is a stubbornly uncertain world and we just have to deal with that. And one way to deal with it, is to see the value in uncertainty. You see far from being a curse, uncertainty can be a source of hope. Okay so yes it means that the things we are looking forward to might not be as good as we want them to be. But it also mean the things we dread might not be as terrible as we imagine.","Matt Haig,","depression, hope, the-unknown, uncertainty",1
"- Hur fick ni modet att våga lämna indien?
- Frågan är felformulerad. Det är rädsla som får folk att fly, modet är det som driver oss framåt. Får oss tro på ett annat liv. Mod, det är att hoppas.",Marc Levy,"feeling-good, hope, immigrant-experience, indien, inspirational, life-and-living, life-decisions, moving-to-a-different-place, new-york-city, owning-life",0
"Most of the time, when you regret something, you haven’t seen what the thing you regret can lead you to, if you let it.","Emily Henry,","hope, looking-forward, possibility, regret",0
"Many a soul has burned out inside but those who keep gazing at the stars, outperform the others....",Jayita Bhattacharjee,"healing, hope, inspirational, life, love, soul, star",0
"Second Confrontation With The Limp.

Today while ascending the escalators,
In the crowd of thousands of spectators,
The limp appeared once again,
With similar signature of pain and strain,
And the drag with which he pulled his right foot,
Today seemed shorter than half a foot,
He appeared to be moving in a definite direction,
Without any doubts or dereliction,
As I was ascending the escalator,
He was descending the stairs one at a time , like a helpless procrastinator,
And there I caught a glimpse of human emotion,
A feeling of surging and pristinely humane sensation,
A man who must have been in his mid sixties and ascending the escalator beside me,
With side parted grey hair and a composed look that even skies longed to see,
Caught the sight of the limp holding his bag in his left hand,
While he held his right leg with his right hand and pushed it to the next step, to maintain balance and anyhow stand,
He descended the stairs with caution, one step at a time,
And the left leg, was in complete denial to rhyme,
With the floundering right foot supported by his ankle high shoes,
But there was nothing to cover or hide his face bearing the painful blues,
The man looked at him and turned to see him again and again,
Then without making it obvious, he removed his spectacles and cleared his tears, as he revived his look simple and plain,
But it seemed he missed a heart beat when he saw the man limping in the crowd,
A rush of emotion crossed him and surged his existence and for anyone equally sensitive, it was silent yet very loud,
His feelings of sympathy were displayed all over his face,
The sadness that he managed to hide with a synthetic grace,
Failed in preventing him to constantly turn his head and look at the limping man,
Perhaps it reminded him of someone dear or he felt a fellow human beings pain culminating in the form of the limping man,
And he quietly wept and maybe felt deeply sorry for the limp and his relentless dragging,
For whatever reason the limp too turned and looked back, and both were locked in a momentary emotional tugging,
Where the limp gently smiled and bowed a bit,
The man tried to smile too but he couldn't, so he lifted his hand slowly and waved it at him, as if to tell him, keep walking, never stop or sit,
And then both pursued, rather were lured by their destinies,
One ascending, the other one descending, with their own dreams, own hopes and a bunch of certainties,
The man must be where he ought to be, the limp too might be at his destination now,
But today both of them conquered their destinies with that humbling and simple bow!","Javid Ahmad Tak,","encouragement-quotes, encouraging-quotes, hope, hope-quotes, hopeful-and-encouraging, inspirational, inspirational-quotes, life-quotes",0
Only I could gift myself hope.,Viola Shipman,hope,0
"The scars on your heart are your lessons, that love will survive despite heartbreaks. they are reminders that love is not flawless as they have advertised. They are symbols that just like autumn well all need renewing and healing.",Leonie Anderson,"healing, heart-quotes, heartache-poems, hope, love-quotes",0
"Still I want to feast in the ritual of living.
To feel the day breathe me in until I become
weightless. To cling to my faith like dew cleaves to
daylight. I want to be charmed by life's hope-to let the heaviness of this world drift as lost ships in undisturbed seas-I want to saunter purposefully, until I find that soft thing that defines me.""

""The Silence in us",Leonie A. Anderson,"faith, faith-quotes, hope, hope-quotes, life-quotes, love, love-quotes",0
"One cannot love, an image, a dead likeness, it will never give back, the real you, or let you see, the inside heart.
When Angels Speak of LOVE-Poem 25",bell hooks,"book, faith, history, hope, inspirational, love, poetry, quote",0
"If God built the ship, lifeboats are unnecessary. However, if men built the ship lifeboats are also unnecessary simply because none of them will float any better than the ship.",Craig D. Lounsbrough,"assurance, christian, confidence, faith, god, hope, lifeboats, men, ship, sinking-ships",0
"She, a beacon of grace and forgiveness, and I, a flawed soul seeking redemption.","Daniel Ruczko,","beacon, forgiveness, hope, soul",0
What does not frighten us at sunset is that it will rise again tomorrow morning! Darkness is only tolerated if it is not permanent! The strength to endure the devil is the hope that the devil will soon go to hell!,Mehmet Murat ildan,"hope, hope-quotations, hope-quotes, hopeful, mehmet-murat-ildan-quotes, sunset-quotations, sunset-quotes",0
"Have faith in the future.
Your future is as bright as your faith.",Benjamin P. Hardy,"belief, believe, faith, future, future-plans, future-quotes, future-self, hope, things-will-get-better, things-will-work-out",0
The only fool that we can control is the one that we hope to never become.,Craig D. Lounsbrough,"control, decisions, fool, foolish, hope, personal-development, wisdom, wise",0
"No matter what happened to you as long as you're still breathing, there is still a hope. Never give up.",Lailah Gifty Akita,"accidents, hope, life, never-give-up, problems, troubles",0
My belief in God was not obtained through some rousing hymns or moving sermon. My faith was burnished hard through pain and trials whose depth was unimaginable and from which recovery seemed impossible. And it was in those most desperate of places that God moved from being a cheerful idea of hymns and sermons to the Master of the unimaginable and the Healer of the impossible.,Craig D. Lounsbrough,"belief, christian, faith, god, hope, hymns, jesus, salvation, sermons",0
"If you wish to leave a legacy, the things you do cannot matter only to you.","Shawn Davis,","character, hope, identity, inspiration, legacy, life, meaning, motivation, purpose, teen",0
"When the storm rages in the dark night, a voice on the wind will ask, “Who are you?”, and the quality and depth of your answer will determine whether you stand firm or flounder.","Shawn Davis,","character, confusion, conviction, hope, identity, inspiration, life-lessons, motivation, self, youth",0
"Anxiety and depression are your friends. They tell you there is something undone that must be done, something you must do. They demand action.","Shawn Davis,","anxiety, depression, hope, identity, inspiration, life, motivation, potential, self, teen",0
"When you don’t know who you are, do something, something that seems worth doing, and keep doing that until you figure out who you are, or at least who you would like to be.","Shawn Davis,","advice, confusion, hope, identity, inspiration, life, meaning, motivation, wisdom, youth",0
Life is amply confusing on its own; don’t create confusion where it doesn’t exist. You don’t get to make the world whatever you wish it to be. You don’t get to make yourself whatever you wish to be.,"Shawn Davis,","advice, confusion, hope, identity, inspiration, life, meaning, motivation, quote, wise",0
"I, for instance, discovered little moments of happiness, or humor, within despair. I realized things weren't always one thing or another thing. It was sometimes both. And as soon as we notice all that space inside us, we have a new perspective. Yes, there is room for a lot of pain but there is room for other things too.","Matt Haig,","depression, emotions, hope",0
"Sermons frequently refer to the apostles of Christ as poor, uneducated tradesmen. But three of the Twelve, Matthew, John, and Peter, wrote some of the world’s all-time best-selling literature. The apostles were more than just literate; Jesus called them scribes “who [had] been trained for the kingdom of heaven . . . like a master of a house, who brings out of his treasure what is new and what is old” (Matt 13:52). It would be surprising if the disciples ignored this and failed to take notes during Jesus’ ministry.","James Allen Moseley,","apostles, biography, disciples, freedom, historical, hope, joy, love, ministry, sermons",15
"I am an ambassador in chains,” wrote Paul in Ephesians 6:20.","James Allen Moseley,","apostles, biography, disciples, freedom, god, hermeneutics, historical, hope, joy, love",14
"The blood of Jesus settled the score for us to be a champion in Him, to break the satanic powers of darkness, to stop the destroyer called the devil in his tracks, and for us to recover everything that he has stolen from us that has to do with our purpose and our destiny. Whatever the conqueror and the locust have eaten, God is the restorer of everything.",John Ramirez,"apostles, belief, biography, disciples, freedom, historical, hope, joy, love, ministry",14
"Here's the thing, Sorrengail. Hope is a fickle, dangerous thing. It steals your focus and aims it toward the possibilities instead of keeping it where it belongs- on the probabilities.'

'So I'm supposed to what? Not hope that I live? Just plan for death?'

'You're supposed to focus on the things that can kill you so you find ways not to die.","Rebecca Yarros,","fourth-wing, hope, possibilities, probabilities, realistic, rebecca-yarros, violet, violet-sorrengail, xaden, xaden-riorson",14
"If He could weave the tapestry of time, if He could predetermine each person’s path, He could hold her safe and fast in the storm.

Tears burned Zinnia’s eyes. In the breaking, in the pain, in the questions, He never left her.","Madisyn Carlin,","christian-fantasy, christian-fiction, fairy-tale-retelling, faith, hope, humor, romance",4
"Some weeks some months some years are bad ones, but it can take just one day to turn it around. One day or a story.",Pirateaba,"depression, hope, inspirational",3
"After all, belief was like glass - once broken it could be pieced back together but the fissures would always be there.","Zoraida Córdova,","belief, hope, love, mistrust, trust",3
"As spring comes with thick pink blooms, daffodil openings and lavender lilies, the earth starts singing a song of awakening, and from the depths of despair comes the landscape of colors and hope for spring rain falls on the grounds at last. The earth is reborn with smiling blossoms and you believe in something called second chances.",Jayita Bhattacharjee,"flower, healing, hope, inspirational, life, love, rain, spring",2
"I stand behind my decision. You see yourself as failing- but that's not what I see. Sure, when you're in the midst of your own suffering, it's easy to convince yourself that you're no good- but we are all tested in this life, Connor. The measure of a man is not how much he suffers in the test, but how he comes out at the end.","Neal Shusterman,","change, hope, inspirational, life, perserverance",1
"You know the problem with this place?' I tug my arm back again, but he holds fast. 'Besides you touching things that don't belong to you?' My eyes narrow on him.

'I'm sure you're going to tell me.' My stomach flutters as his thumb brushes my pulse and he releases my wrist.

I answer before I can think better of it. 'Hope.'

'Hope?' He tips his head closer to mine as if he wasn't sure he heard me right.

'Hope.' I nod. 'Someone like you would never get it, but I knew coming here was a death sentence. It didn't matter that I've been trained my entire life to enter the Scribe Quadrant; when General Sorrengail gives an order, you can't exactly ignore it.' Gods, why am I running off at the mouth to this man? What's the worst he'll do? Kill you?

'Sure you can.' He shrugs. 'You just might not like the consequences.'

I roll my eyes and to my utter embarrassment, instead of pulling away now that I'm free, I lean in just a little, like I can siphon off some of his strength. He certainly has enough to spare.

'I knew what the odds were, and I came anyway, concentrating on that tiny percentage of chance that I would live. And then I make it almost two months and I get...' I shake my head, clenching my jaw. 'Hopeful.' The word tastes sour.","Rebecca Yarros,","consequences, fourth-wing, honesty, hope, hopeful, rebecca-yarros, violet, violet-sorrengail, xaden, xaden-riorson",1
"I said, ""The darkness shall content my soul;""
God said,"" Let there be light.""
I said, ""The night shall see me reach my goal;""
Instead, came dawning bright.
I bared my head to meet the smiter's stroke;
There came sweet-dropping oil.
I waited, trembling, but the voice that spoke,
Said gently, ""Cease thy toil.","sarah williams,","darkness, god, hope, inspirational, light, saving, spiritual",0
"Bilba nodded and headed to Syrath, climbing onto his back with Fili behind her.

They lifted off, the ground falling away behind them and she leaned against Fili, mentally picturing the final shards of the shell she'd built around herself falling away below her.

She was neither the naïve girl she'd been before her mother's death or the well of never-ending hate she'd been after.

She was Bilba, the daughter of Belladonna Took and Dwalin, son of Fundin.

She was Orcrist, Orc Cleaver, protector of the weak and defenseless.

She was the rider of Syrath, the partner and One of Fili, son of Vili, Crown Prince of Erebor.

She was her father's daughter and her mother's light.

She was more than what the orcs had tried to make her, more than what she'd made herself and more than the false foundations upon which she'd built her life.

She would rebuild again and, this time, it wouldn't be on the false hope of a fictional father she'd created in her mind and it wouldn't be on the twisted lie given to her by hate.

It would be based on truth, on what Fili and Syrath saw in her, what she was just starting to see in herself and what she saw when she looked at her father.

It would be based on allowing people in, not shutting them out.

And, this time, her foundation would be unshakable.","ISeeFire,","badass-hobbits, hope, love, vision, vulnerability, wholeness",0
