,quote,author,tags,likes
2081,"For it is established by God's Word that God does not lie, nor does His word lie.",Martin Luther,"bible, bible-study, christianity, faith, god-s-word, martin-luther, the-word-of-god",0
2082,"Just as I was about to end my life, I received the blessings of deep silence. A gentle but firm voice spoke to me, saying: “Jacqueline, hold on a little longer. Your negative life experiences are nothing compared to the positive adventures you will have in the future. The world has so much more to offer than you can imagine. Keep on trusting. I’m here with you.” Hearing this message and feeling the power of something greater than my own will to survive was another turning point in my life. In that moment, I became a believer in God.","Jacqueline Tusi,","faith, inspirational, inspirational-books, inspirational-quotes, motivational, motivational-quotes, religious",0
2083,"Thaddeus was just a normal guy, different from the angels roaming around. He was almost embarrassed to meet the grandeur of God, seeing himself as so small when he first got to Heaven on Orientation Day. Though he felt youthful and looked young, Thaddeus had died in his sleep at ninety years old, awakening in Heaven. He was anxious to be more than what he was on Earth and willing to prove himself now that he felt he’d been given a second chance with God.","Sunshine Rodgers,","author, book, bookquote, faith, fiction, heaven, inspirational, prayer, quote, writing",0
2084,"Catholics say, anglicans ain't real christians.
Jews say, christians ain't the chosen people.
Hindus say, even a muslim's shadow ruins faith.
Muslims say, every non-muslim is an infidel.

Everybody thinks they're the chosen ones,
and everybody else is living in sin.
Only the brand of the bottle changes,
not the prejudice and bigotry within.","Abhijit Naskar,","bigotry, chosen-people, christian-nationalism, faith, fundamentalism, hate-crime, intolerance, religious-extremism, religious-fundamentalism",0
2085,"Everybody thinks they're the chosen ones,
and everybody else is living in sin.
Only the brand of the bottle changes,
not the prejudice and bigotry within.","Abhijit Naskar,","bigotry, chosen-people, christian-nationalism, faith, fundamentalism, hate-crime, intolerance, religious-extremism, religious-fundamentalism",0
2086,Don't let your pride murder your message.,"Preston Perry,","christian-life, christianity, evangelism, faith, pride, proselytism, the-great-commission",0
2087,"The way we do apologetics looks different when we are motivated not by our desire to conquer the other person, but by our genuine love and compassion, and by our desire to see people discover God's lifegiving truth.","Preston Perry,","apologetics, christianity, evangelism, faith, god, the-great-commission, truth, witnessing",0
2088,"I believe in the last days, God will use His people to set the most rebellious souls free. If we remain faithful with God's truth, He will use us to soften the most hardened hearts. Angry fists will bloom into open palms of praise when we speak.","Preston Perry,","christianity, deliverance, end-times, evangelism, faith, freedom, god, hope, the-last-days, truth",0
2089,"When we're more invested in politics than we are in people--when someone shares their story--we won't hear a testimony, but a position. We won't hear a cry, but a stance.","Preston Perry,","apologetics, christianity, evangelism, faith, political, politics, testimony, the-great-commission, witnessing",0
2090,Let us ask God to kill our pride and all the other sin inside us that might be in the way of the gospel. We don't ever want our personal conduct or behavior to be the reason someone rejects the gospel.,"Preston Perry,","accountability, christianity, evangelism, faith, god, gospel, gospel-truth, prayer, pride, witnessing",0
2091,"What ought to be imperfect in time is, because of its very imperfection there, perfect when viewed under the form of eternity. To live, to live just as we do, that—if we could only realize it—is the purpose and the crown of living. We must seek improvement; we must be dissatisfied with ourselves; that is the appointed attitude, the histrionic pose, that is to keep the ball rolling. But while we feel this dissatisfaction we are perfectly satisfactory, and while we play our game and constantly lose it, we are winning the game for God.","George Santayana,","faith, freedom, individualism, love, nature, romanticism",0
2092,"Tribute to a Godly Man

I knew a man who gave his life
To see revival fire
He prayed by day, he prayed by night
To birth this one desire

He had but one obsession
To see a glorious bride
Arrayed in spotless purity
Brought to her bridegroom's side

His power won in the pulpit
Was matched by very few
And yet, he loved the closet
There with the God he knew

While others strove for man's applause
For fortune or for fame
He had but one ambition
To exalt his master's name

For 87 years he lived
Just for eternity
A man of faith and wisdom
And true humility

He knew one day he'd have to stand
Before God's judgement seat
And so he ran to win the prize
His mission to complete

The fortune that he left behind
Was not in stocks or gold
But lives transformed and challenged
Their stories yet untold

There is no greater privilege
Than this that I have had
Knowing this great man of God
And having him as Dad

~David Ravenhill (author)",David Ravenhill,"christianity, faith, godly-men, leonard-ravenhill, poem, poetry, tribute",0
2093,"Faith is a choice, not a feeling.
Praise is a response, not a ritual.",Andrena Sawyer,faith,0
2094,"Soldiers of Christ Arise

Soldiers of Christ arise
And put your armor on
Strong in the strength that God supplies
Through his eternal Son

Strong in the Lord of hosts
And in His mighty power
Who, in the strength of Jesus trusts
Is more than conqueror

I have no bow of burning gold
To shoot my arrows of desire
And yet, oh God, I crave a life
That will transmit thy holy fire

I shall not cease from mental strife
Nor shall my pen slip in my hand
'Til I've seen God's holy men arise
And shake our needy land","Leonard Ravenhill,","armor-of-god, christianity, faith, inspirational, jesus-christ, poem, poetry, revival",0
2095,"Joy requires at least two conditions: submission and service. If yee abide, submission means staying put when it might seem smart to quit. It means having done all to stand when there is only a toehold. It means believing God when it appears far wiser to believe everybody else. It means defying one's feelings and fears and saying triumphantly, 'Thy will be done.'

Joy comes through service. Most Christians are activists--they get caught up in some kind of church work. But not all of it is good. Not all of it is essential. Even missionaries find themselves tangled in lesser things than winning the lost. Unprayerful souls soon get diverted from the supreme task he appointed for them. This is why submission is also necessary.


Let me summarize it this way: The way to enjoy indestructible peace and joy is to determine 1.) to do whatever God commands, however difficult. 2.) to endure whatever God appoints, however severe. 3.) to obtain whatever God promises, however seemingly unobtainable. 4.) to die daily, however costly the crucifixion. 5.) to love my enemies, however misunderstood in this. 6.) to pray without ceasing, and in everything give thanks. This will give one a healthy soul, and a conscience void of offense before God and man.","Leonard Ravenhill,","christianity, christians, faith, god, joy, peace, revival, sermon, service, submission",0
2096,"If yee abide, submission means staying put when it might seem smart to quit. It means having done all to stand when there is only a toehold. It means believing God when it appears far wiser to believe everybody else. It means defying one's feelings and fears and saying triumphantly, 'Thy will be done.","Leonard Ravenhill,","christianity, faith, perseverance, revival, submission",0
2097,"The way to enjoy indestructible peace and joy is to determine:
1.) to do whatever God commands, however difficult.
2.) to endure whatever God appoints, however severe.
3.) to obtain whatever God promises, however seemingly unobtainable.
4.) to die daily, however costly the crucifixion.
5.) to love my enemies, however misunderstood in this.
6.) to pray without ceasing, and in everything give thanks.
This will give one a healthy soul, and a conscience void of offense before God and man.","Leonard Ravenhill,","christianity, faith, joy, peace, prayer, spiritual-health",0
2098,"Oh, Wonder of Wonders

Oh, wonder of wonders
My God, can it be
That Jesus has died
For one rebel like me

He lifted my bondage
And soul's misery
The Lord, King of glory
Was wounded for me

They led Him to trial
They spit in His face
He bore it alone
Oh, amazing His grace

He bowed neath his burden
Was scourged in my place
I'll sing it forever
Amazing His grace

With hands full of mercy
With hearts full of good
My spotless Redeemer
Was nailed to the wood

He suffered Hell's torment
My soul to set free
Deserted by God
As He hung on the tree

He died, but he rose
He extracted death's sting
He is living enthroned
My savior, my king

Let the earth hear His voice
Men and angels proclaim
'He's coming! He's coming!'
He's coming again

With the saints marching in
I shall be at that throne
In the great 'hallelujahs'
I'll join in that song

With apostles and prophets
My best, Lord with thee
I shall live! I shall live!
Eternally","Leonard Ravenhill,","christian, christianity, crucifixion, faith, jesus, poem, poetry, salvation, second-coming",0
2099,"Oh, may no earthbound cloud arise to hide thee from thy servant's eyes.","Leonard Ravenhill,","christianity, faith, god, jesus, prayer",0
2100,"Those who center their lives around the Lord are those with true purpose and direction. Their tread will always lead to a rare success that the world wants, envies but cannot have because they refuse to acknowledge what they do not understand.",Reena Doss,"direction, faith, purpose, rare, reena-doss, reena-doss-author, reena-doss-quotes, reenadoss, reenadosswriter, success",0
2101,"Purpose leads, Love envelops and Hope supports but Faith always carries me.",Reena Doss,"faith, hope, love, purpose, reena-doss, reena-doss-author, reena-doss-quotes, reenadoss, reenadosswriter",0
2102,"Memorize some creeds, and you're religious.
Memorize some facts, and you're intellectual.
The former is religion of the old world jungle,
The latter is religion of the new world jungle.","Abhijit Naskar,","belief, civilized, creeds, faith, fundamentalism, humanist, intellectualism, militant-atheism, peaceful-coexistence",0
2103,"I am now and forever a redemptionist, confident that, in Christ, nothing is wasted, but all will be transformed to spiritual gain.","Marie Monville,","faith, inspirational",0
2104,"On this side of heaven, for all of us, God doesn't always spare us the loneliness, remove the pain, or still the storm. So I ask you: How often do we miss his light because we fail to look for it? How many times do we turn away from the tiny flicker that reveals his presence because we shut our eyes tight, insisting that he remove the darkness?","Marie Monville,","faith, inspirational",0
2105,"Live the love story! Fall into the embrace of forgiveness. Hide in the shelter of his wings. Step inside the wall of grace. Live in the expectancy of seeing him at work. Leap into his mysterious will. Receive the gift of love. Be released to respond to his call. Tell the world your love story. And when again the lights go out, you too will see that one light still shines.","Marie Monville,","faith, inspirational",0
2106,"For your journey of hard work on self motivation and self creation to be successful, you need God's support and guidance.",Adeleke Aishat - Tashia,"faith, god-assistance, god-factor, success",0
2107,"We have your language now,"" she said.
There were no words in the language, only a moving, dancing adaptation to a moving, dancing universe. You could only speak the language, not translate it. To know the meaning you had to go through the experience and even then the meaning changed before your eyes. ""Noble purpose"" was, after all, an untranslatable experience. But when she looked down at the rough, heat-immune hide of that worm from the Rakian desert, Odrade knew what she saw: the visible evidence of noble purpose.
Softly, she called down to him: ""Hey! Old Worm! Was this your design?""
There was no answer but then she had not really expected an answer.","Frank Herbert,","faith, infinity",0
2108,"I’ve known for a long time; my mind and thoughts and actions all steered toward her. A love that only strengthened with each passing heartbeat. A love not new but everlasting, rooted in friendship and trust and faith.","Kailey Bright,","faith, fern-fairaway, friends-to-lovers, lgbt, love, nora-unfortunate, romance, trust",0
2109,HIS nature is faithful and true... HIS name is Faithful and True... HIS Word is faithful and true... HIS promises are faithful and true... See where I'm going with this... Trust God; Daddy cannot fail.,Michael A Dalton,"christianity, divine, encouragement, faith, god, kingdom-of-god, kingdom-quotes, wisdom",0
2110,"Mountains are moved by faith that sees the magnificence of GOD instead of the magnitude of the problem. Oceans part for men with enough boldness to stretch out on nothing but a Word from GOD while we wait for winds of change to make manifest our deepest convictions. If you have mountains surrounding you & oceans holding you back, today is a good day to believe in the Great Deliverer.",Michael A Dalton,"deliverer, faith, god, god-quotes, kingdom-of-god, mountains, mountains-quotes, oceans, seed-quotes",0
2111,"In the face of opposition, faith is seen the strongest. In the midst of loss, laughter is heard the loudest. In the face of sorrow, peace is known the purest. And, in the midst of nothing, GOD is revealed as ALL in ALL. Don't focus on what your facing, but rather on what HE is teaching. School's in session, and the TEACHER of Nations is in.",Michael A Dalton,"encouragement-quotes, faith, god, god-quotes, grief, nations, opposition-quotes, sorrows, wisdom",0
2112,"You are not forgotten. You are not forgotten. GOD remembers HIS Word. The Master remembers HIS promise. The KING remembers HIS own. Tell fear to back up, shut up & move the other way. Your GOD, the Master of creation, KING of Heaven & earth is on your side & on HIS way!!!",Michael A Dalton,"encouragement, faith, fear, god, jesus, king-of-kings, prophetic, wisdom",0
2113,"Never fear what cannot kill U.
Never praise what cannot heal u.
Never worship men who die.
Never crawl when born to fly.
Never heed advice from fools.
Never build with broken tools.
Never laugh when friends are hurt.
Never hide and then throw dirt.
Never doubt that GOD is real.
And, never be afriad to feel.",Michael A Dalton,"affirmations, believe, decree, faith, fear, god, healing, jesus",0
2114,Never doubt that GOD is good; today HE gives fresh peace. Never wonder if HE thinks of you; creation shows HE does. GOD's love is ever near.,Michael A Dalton,"creation, faith, god, jesus, love, peace, poetry, wisdom",0
2115,"The greatest gift GOD gave us isn't the ability to speak, but to think. Have enough good sense to use the latter before U open the former.",Prophet Michael A Dalton,"faith, god, poetry, wisdom",0
2116,"Truth moves faster than a lie, decrees patterns in the Heavens, shows ingenuity by HIS Creation, and kindness each time the stars go to bed & the Sun rises with promises made in grace & set in covenant bloodshed; but, lean close for this Great Wonder is a KING who speaks soft & clear to humble hearts for HE never likes to yell.
Value HIS voice while it is still your choice to do so.

Blessings to all who seek to serve, live to love & bend low to bless those who can not yet stand tall; but soon shall soar high!",Prophet Michael A Dalton,"blessings, decree, faith, god, inspirational, king-of-kings, truth",0
2117,"Never compete for a position you already possess, and, Never fight for something that was never yours. You don't have nearly enough time to spend time wasting time on things that do not matter.",Prophet Michael A Dalton,"affirmations, comparison, faith, god-quotes, kingdom-of-god, prophetic, time, wisdom",0
2118,"You are only as great as the struggles you overcome, the truth you understand and the grace you extend to others.",Prophet Michael A Dalton,"faith, grace, inspirational, prophetic, struggle, victory, wisdom",0
2119,"The man who has no struggles will never find his strength.
The soul that never questions lives devoid of answers.
The mind that fears stillness often runs itself ragged.
And, the person who cannot ask for help has already decided to fail.

It is in our process that we discover HIS pathways & in our questions that HIS wisdom is made known. Never let anyone convince you that GOD is so small that HE cannot handle big questions or so frail that HE cannot carry you when you cannot stand on your own.

Don't run & hide from HIM on days of great transition and testing, but run toward the Master, and with hands lifted and heart wide open shout ""I still believe you even though I cannot see you!""
And, I heard the scripture say, ""HIS strength is made perfect in our weakness.",Prophet Michael A Dalton,"faith, god, jesus, kingdom, quotes, scripture, wisdom",0
2120,A good NO is better than a bad YES every time!,Prophet Michael A Dalton,"faith, jesus-quotes, quotes, quotes-to-live-by, wisdom, yes",0
2121,"The only thing that separates a man from a miracle is a mindset. Change your perception & you'll change your direction.

Think about HIS truth & HE will trust you with HIS dreams, and your life will move forward with rhythms of miracles & winds of favor.",Prophet Michael A Dalton,"dreams, faith, miracles, perception, prophet-quotes, trust, wisdom",0
2122,"Deliverance doesn't begin with evicting the enemy but rather convicting the soul. Until you change your mind, you will not change your life.",Prophet Michael A Dalton,"affirmations, change, faith, god, jesus-the-christ, prophet-quotes, wisdom",0
2123,"Freedom is the gift HE brought us, but to step into freedom you must recognize that those beautiful bracelets are in fact chains & that shiny, new necklace is only a painted over yoke.",Prophet Michael A Dalton,"chains, encouragement, faith, freedom, prophet-quotes, wisdom",0
2124,"A pretty slave is still a slave. A prisoner on a yacht is no less bound than a prisoner on a slave ship. Dancing in the middle of a thunderstorm might make you happy, but you are still soaking wet. And, running naked into a blizzard might declare your independence, but it will also be the proof of your insanity and cost you most of your extremities.",Prophet Michael A Dalton,"faith, freedom, prisioner, prophet-quotes, prophetic, wisdom",0
2125,"Don't prove your freedom by getting into bondage. Don't show your independence by losing everything. And, never prove your wisdom by acting like a fool.",Prophet Michael A Dalton,"bondage, faith, prophet-quotes, salvation, wisdom",0
2126,"Stay low...it's better to suffer wrong than suffer long.
Stay wise...HIS Word is worth more than all our best intentions.
Stay kind...it cost you nothing to spread compassion (you don't know what someone is going through).

Stay gracious...you will one day need a helping hand or wide open arms (don't make it hard on yourself tomorrow by making it difficult or someone else today).

And, lastly, Stay saved...act like JESUS, talk like JESUS, love like JESUS, hug like JESUS, bless like JESUS and let GOD sort out everybody else.",Prophet Michael A Dalton,"faith, god, jesus, prophet-quotes, wisdom",0
2127,15 minutes with a wise man will change your altitude. 15 minutes with a fool will change your attitude. Which will you choose today?,Prophet Michael A Dalton,"change, choices, faith, perception, prophet-quotes, proverbs, wisdom",0
2128,"Soar like an eagle or sink like a stone.
Talk like a winner or complain like a wimp.
Rise to new heights in GOD or die in the depths of doubt & defeat.

No one can kill your future but anyone can resurrect your past.
You must decide how much power you are willing to give away, and how much victory you are willing to lose.",Prophet Michael A Dalton,"eagle-quotes, faith, future, god, inspirational, jesus, prophet-quotes, wisdom",0
2129,"Agree with GOD about tomorrow & destiny begins.
Agree with GOD bout today & dominion is set in motion.
Agree with GOD about your past & torment ceases to exist.",Prophet Michael A Dalton,"affirmations, destiny, faith, god, prophet-quotes, wisdom",0
2130,Nole used to say turning to God wasn't weakness. That being weak is where the true strength came from.,"Nadine Brandes,","faith, god",2
2131,Reason ambitions only a world; faith gives it infinity.,"Antonin Sertillanges,","faith, reason",1
2132,Per un giorno soltanto vorrei salire al cielo...,Cosimo Quaranta,"ascension, faith, jesus, sky",0
2133,"You cannot ignore the hand of the One Who Leads,
Your destiny is in His hands.
Blessed will you be, oh Princess of Sorrow,
Your search has found its destination.
That which you run from will be your final goal.","Loren G. Warnemuende,","blessing, destiny, faith, providence",0
2134,I don’t want to hear how much Faith you have; I want to see you get out on the battlefield of life and prove how much Faith you have!,"Vince Baker,","faith, faith-in-god, faith-quotes, inspirational-quotes, quotes-quotes",0
2135,Miracles don’t just happen on their own; someone has to have Faith!,"Vince Baker,","faith, faith-in-god, faith-quotes-quotes, inspirational-quotes, quotes-quotes",0
2136,"You can’t tackle life problems with little, weak, or dead Faith.","Vince Baker,","faith, faith-in-god, faith-quotes, inspirational-quotes, quotes-quotes",0
2137,The just live by Faith and not by random luck.,"Vince Baker,","faith, faith-in-god, faith-quotes, inspirational-quotes, quotes-quotes",0
2138,You will experience exactly what you believe.,"Vince Baker,","faith, faith-in-god, faith-quotes, inspirational-quotes, quotes-quotes",0
2139,Faith is not afraid to fight the devil over God’s Word being true.,"Vince Baker,","faith, faith-in-god, faith-quotes, inspirational-quotes, quotes-quotes",0
2140,"As a leader, putting trust in you is one thing. Believing in you, beyond their senses is really something. Something that you need to treasure, because not everyone believe in what they don’t see.",Ann Salonen,"believe, faith, inspirational, inspirationall, leadership",0
2141,This is not just semantics. Language matters.,"John Mark Comer,","detail, disciple, faith, language, semantics, truth",0
2142,Earth has no sorrow that heaven cannot heal.,Thomas Moore,"faith, hope",0
2143,"The birth of a baby was proof enough. Every baby, she believed, was a miracle of God.","Sandra Dallas,","faith, miracles",0
2144,"I could feel myself being surrounded. The hardest part about my job is being inconvenienced by these castaways. I need to watch the prayer in the bag and make sure it doesn’t fall into the wrong hands, or worse, slip out and become ineffective.","Sunshine Rodgers,","book, childrens-books, faith, faith-quotes, fiction, inspirational, prayer, quote",0
2145,The grace of God is seen. He has to discipline a disobedient pair but he doesn't have to disinherit!,"Jim Bill McInteer,","belief, faith, god, powerful, precious, woman",0
2146,"Hope is bubbling
in the ocean of our collective lives...

I can feel the hope bubbling inside,
popping little pockets of air
rising to the surface.

I try to suppress them--
too soon, unsure, can't afford to risk--
but why?
And why would I want to?
Those bubbles pop joy into the air,
spring action to life,
and they feel so good,
massaging the soul.",Shellen Lubin,"action, faith, hope, hope-bubbles, interconnectedness, joy, love, soul",0
2147,The faithful have complete trust that within the smallest seed lives an eternity of orchards.,"Maureen Muldoon ,","blind-faith, eternity, faith, faithfullness, orchards, seed, seedlings, trust",0
2148,"Religion is a right, fundamentalism is not.","Abhijit Naskar,","christian-nationalism, extremism, faith, fundamentalism, holiness, religion, religious-harmony, secular, secularism",0
2149,"The Christ I Bear (Sonnet 1570)

The Christ I know was a colored arab,
who took a stand against intolerance.
The Christ I know is the antithesis
of christian nationalism.

Naturally he became object of hate crime,
he was the classic case of persecution.
Thus the mortal man died for nobody's sin,
but due to his own activist intention.

The Christ I know was a friend to love,
The Christ I know abhorred cruelty.
Yet you've made him a badge of horror,
justifying your most heinous atrocity.

The Christ I bear is a spirit of love,
no puny institution can contain him.
I am Christ, you are Christ,
when there is love, whole world is him.","Abhijit Naskar,","bigotry, christ, christian-nationalism, christian-theology, christianity, faith, fundamentalism, hate-crime, intolerance, persecution",0
2150,The Christ I know is the antithesis of christian nationalism.,"Abhijit Naskar,","bigotry, christ, christian-nationalism, christian-theology, christianity, faith, fundamentalism, insurrection, intolerance, jesus",0
2151,"The Christ I know was a colored arab, who took a stand against intolerance. The Christ I know is the antithesis of christian nationalism.","Abhijit Naskar,","bigotry, christ, christian-nationalism, christian-theology, christianity, faith, fundamentalism, insurrection, intolerance, republicans",0
2152,The impact of her tender and battered hand against his rough and wind-worn face was annoyingly painful.,"Abigail Kay Harris,","christian-fiction, faith, fantasy-series, funny-quote, humor",0
2153,"The girl was clearly an orphan.
She was near Ben’s age.
No protection from any family.
Was clearly a believer given her previous words.
Bracing for the coming storm that his words would receive, he spoke firmly and slowly so there would be no mistaking the decision he had come to.","Abigail Kay Harris,","christian-fiction, fairy-tale-retellings, faith, fantasy, humor",0
2154,"Obstacles are meant to be tackled,if they are left alone,they will strangle you,for not tackling them",DANIEL I. OWOEYE,"battles-of-life, christian-life, faith, inspirational-quotes, love-quotes-and-sayings, motivational-quotes, obstacles-make-you-stronger, speed, strength, tenacious-quotes",0
2155,"But the lions that the fathers of the faith saw were real devouring beasts. They took on everything and fought to the end.

But death ended it. Death is final. It is the ultimate finish, conclusuin, ending.
But not so for women! Here is their faith and the supreme confidence of women. Men may courageously say, ""It's over 'til it's over"" but women testify, ""It's not over ever."" They ""received their dead raised to life again.""

There is power over death. That power of resurrection is in the hands of God. Their faith inspired the prophets to appeal to God and to expect a resurrection. Because they were unwilling to accept death as the ending , they saw life come again.","Jim Bill McInteer,","death, faith, powerful, raised, resurrection-of-jesus, women",0
2156,The Bible is to interpret the Bible. It’s up to us to agree with it.,Jack Hibbs,"bible, faith",0
2157,"I worship the Maker with my blade and with my life,” he said quietly, “and I would suffer for her gladly if she asked it.","Penny Johnston,","dedication-and-sacrifice, faith, fantasy-young-adult",0
2158,To underestimate your God-given greatness is not humility; it's small faith,Somer Lofton,"faith, god-s-love, greatness, humility, inspirational, small-faith, underestimate, understand, you, you-are-powerful",0
2159,"Realize that if you leave Him for just a moment, your most cruel enemies will seize you, but if you follow him, you will be received, emblazoned with the medals of the victor, into the kingdom of Heaven.","Jean Baptiste Saint-Jure,","divine-providence, faith, god, god-s-plan, god-s-will, providence, submission-to-god, will-of-god",0
2160,"A narcissistic church leader will preemptively create under-educated, group-dependent followers. By contrast, Jesus admired independent thinkers, exampled at Mt 9:22, where the woman with an issue of blood bucked convention in favor of her Bible-trained faith.
pg 38","Michael Ben Zehabe,","cult, faith, independent-thought",2
2161,"It’s a dangerous thing, when you go loving the wrong person. When you love somebody who doesn’t deserve it. You have to be with someone that deserves your faith and you have to be deserving of someone else’s. It’s sacred.","Taylor Jenkins Reid,","faith, love",1
2162,"I knew she'd come back to me. [...] And she knew it, too. We both knew our time wasn't over.","Taylor Jenkins Reid,","destiny, emotional, faith, hope, love, reflection, reunion, romance",1
2163,"To find God, all that you have to do is ask for directions.",Anthony T. Hincks,"anthony-t-hincks, belief, believe, directions, faith, god, hincks, religion",0
2164,"I am calling this season, The Parable of The Wheat and The Tares",Niedria Dionne Kenny,"faith, harvesting-seeds, planting-seeds, reap-what-you-sow, religion, tithing, wisdom",0
2165,"Science and faith are more in agreement than they realize. The growing belief the universe is sentient is evidence of a deity, just in a different form than anticipated.",Ralph Homan,"faith, quantum-mechanics, science, science-fiction, spirituality, string-theory, universe",0
2166,"Following the call of Christ can be tricky. But if you know it's GOD, why are you afraid?",Niedria Dionne Kenny,"christian, discernment, discretion, faith, trust-god, wisdom",0
2167,The Worse Things Get The More Faith Laughs!,"Vince Baker,","faith, faith-in-god, faith-quotes, vince-baker",0
2168,Faith doesn’t take no for an answer when it comes to the promises of God,"Vince Baker,","faith, faith-quotes, faith-secrets",0
2169,"Even if God anointed you with a double portion of His Spirit, if you don’t have Faith, it won’t do you a bit of good","Vince Baker,","faith, faith-quotes",0
2170,It's not until the essence of your life is in danger that you find out if you have Faith or not,"Vince Baker,","faith, faith-in-god, faith-quote, faith-quotes",0
2171,Faith legally grants God the ability to work a miracle on your behalf,"Vince Baker,","faith, faith-in-god, faith-quote, faith-quotes-quotes",0
2172,Faith doesn’t see delays or having to wait on God for an answer to prayer as a problem,"Vince Baker,","faith, faith-in-god, faith-quote, faith-quotes",0
2173,The main difference between someone weak in Faith and someone strong in Faith is what they think in their heart and what comes out of their mouth,"Vince Baker,","bible, faith, faith-in-god, faith-quote, god, holy-spirit, jesus, scriptures, word-of-god",0
2174,Faith always delivers a glorious ending to every test,"Vince Baker,","bible, faith, faith-in-god, faith-quote, faith-quotes, god, jesus, scriptures, word-of-god",0
2175,"If you have Faith, you will be having a good time while everybody else is stressed out","Vince Baker,","bible, faith, faith-in-god, faith-quote, god, holy-spirit, jesus, scriptures, word-of-god",0
2176,Faith loves to get right in the middle of the worst possible situations and believe God for a miracle,"Vince Baker,","faith, faith-in-god, faith-quote, faith-quotes, god, jesus, scriptures, word-of-god",0
2177,"Unbelief is thinking, feeling, speaking, and believing you don’t have something that God said you have","Vince Baker,","bible, faith, faith-in-god, faith-quote, faith-quotes-quotes, god, holy-spirit, jesus, word-of-god",0
2178,"Faith will produce miracles, but miracles will never produce Faith; only the Word of God produces Faith in us","Vince Baker,","bible, faith, faith-in-god, faith-quote, faith-quotes, god, holy-spirit, jesus, word-of-god",0
2179,God will make a legend out of anyone with strong FAITH in God,"Vince Baker,","bible, faith, faith-in-god, faith-quote, faith-quotes, god, holy-spirit, jesus, word-of-god",0
2180,"Faith is looking for Jesus, and Jesus is looking for FAITH","Vince Baker,","bible, faith, faith-in-god, faith-quote, faith-quotes, god, holy-spirit, jesus, word-of-god",0
2181,Faith not only needs a challenge but thrives when challenged,"Vince Baker,","bible, faith, faith-in-god, faith-quote, faith-quotes, god, holy-spirit, jesus, word-of-god",0
2182,"Faith is something unique, and not everyone has it","Vince Baker,","bible, faith, faith-in-god, faith-quote, faith-quotes, god, holy-spirit, jesus, word-of-god",0
2183,"The more Faith you have, the more God can use you","Vince Baker,","bible, faith, faith-in-god, faith-quote, faith-quotes, god, holy-spirit, jesus, word-of-god",0
2184,There is no place like the Secret Place!,"Vince Baker,","faith, faith-quotes, god, secret-place",0
2185,Being a believer and being a bigot are two different things.,"Abhijit Naskar,","believer, bigot, bigotry, faith, holiness, nonbeliever, prejudice, spirituality, theology",0
2186,Miracles open us up to all the possibilities of God,"Vince Baker,","faith, faith-in-god, faith-quotes, quotes",0
2187,"Some people need God, others don't feel the need for it, for whatever reason. But the fact of the matter is, even those who do not believe in God, occasionally end up talking to some sort of fictitious figure, such as a loved one who has passed away. And what's wrong with that?

Personal fiction is a psychological necessity of the individual – hence, a right - why can't we simply accept it as such! Why do we have to diss another person for not believing in the same kind of fiction that we believe in! It is time we become an aid to each other's light, not an impediment.","Abhijit Naskar,","agnostic, belief, faith, god, humanist, peaceful-coexistence, religious-harmony, secular, secularism, tolerance",0
2188,"Personal fiction is a psychological necessity of the individual – hence, a right - why can't we simply accept it as such!","Abhijit Naskar,","agnostic, belief, faith, god, humanist, neurotheology, peaceful-coexistence, psychology-of-religion, religious-harmony, tolerance",0
2189,"Advance’ is the Christian’s motto. Onward to certain victory over sin, the world, and hell.","Charles H. Spurgeon,","christian, christian-quotes, christianity, faith, faith-quotes, victory, victory-in-jesus, victory-quotes",0
2190,It was for the purpose of restoring intimate fellowship with mankind that Jesus came.,"Ami Loper,","bible, christian, faith, god, knowledge, love, prayers, prophetic, spiritual, teachings",79
2191,"We all want reassurance that the love we crave is a love we can find, or that will find us.","Ami Loper,","bible, christian, faith, god, knowledge, love, prayers, prophetic, spiritual, teachings",70
2192,"When I hear that still, small Voice wooing me and asking me to drop everything and spend time with Him, I need to be willing to yield.","Ami Loper,","bible, christian, faith, god, knowledge, love, prayers, prophetic, spiritual, teachings",69
2193,"Infuriating people? Canon could do that. Fashioning—and breaking into—locks? He excelled at that too. He could even put Breac to shame with how much he ate.

But hacking through a thorn-riddled path?

That was a new experience.

And one he didn’t care to repeat.","Madisyn Carlin,","christian, christian-fantasy, christian-fiction, danger, faith, fantasy, sarcasm, sleeping-beauty-retelling",3
2194,"You must understand that all of us are in the same boat which, at times, can find itself in calm seas and at others in rough ones.
Maybe you'll tell me that yours has only seen rough seas.
But know this... that a boat inured in rough seas comes out stronger than one anchored in port. The latter, in the heaven it enjoys, becomes more susceptible to rot.","Anton Sammut,","ecouragement, encouraging-quotes, faith, hope, life-lessons, life-quotes-and-sayings, positive-attitude, positive-quote, positive-quotes, positive-thinking",2
2195,"Just as the small fire is extinguished by the storm while a large fire is enhanced by it, likewise a weak faith is weakened by predicaments and catastrophes whereas a strong faith is strengthened by them.","Viktor E. Frankl,","faith, predicament, self-assurance",1
2196,"Whenever we least expect it, loving support appears, often in a form we could never have anticipated.",Laurie E. Smith,"faith, healing, love, loving-support, self-healing, support, surprise",1
