,quote,author,tags,likes
2466,"Even the deepest darkest tragedies
are not quite as heavy
when they are shared--
shared in experience and
shared in the re-telling.

Even the worst, most disastrous mistakes
are easier to learn from, to move on from
when they are shared--
cried over, laughed at,
moved through the body...

Share the facts,
the feelings,
the foibles,
the fears.

Share the wonder,
the sweetness,
the hope,
the possibilities.

Friendship is not greater than love--
friendship IS love.
Sharing is love.",Shellen Lubin,"cry, feelings, friendship, hope, laughter, love, possibility, share-it, sharing, wonder",1
2467,"Just as there are five stages of grief, there are also five stages of hope. We are going to explore these through the rebirth of a star. So hold on tight. We are going to do the impossible together and bring a star back to life.","Nikita Gill,",hope,1
2468,"Maybe we need to know these things young, because we're the matter being rearranged. Maybe it's us.""

""You and me?""

""I hope.","Emily Habeck,","creation, destruction, hope, matter, questions, rearranged",1
2469,There are also times in life when a person has to rush off in pursuit of hopefulness.,"Jean Giono,","hope, hopeful, inspirational",1
2470,Hope in a lie—hope in me—is not true hope,"Brandon Sanderson,","hope, truism",1
2471,"Comfort ‘s in heaven; and we are on earth,
Where nothing lives but crosses, cares, and grief.","William Shakespeare,","heaven, hope",1
2472,"Trail of lovers

He had walked that path before,
It was a place that was like a sea with no shore,

But he walked anyway,
Relentlessly every night and everyday,

The path seemed to have no end,
But he had his hopes and his aspirations to defend,

He walked everyday, anyway,
And it was so even today,

The path appeared to extend into infinity,
And he hoped for a moment of serendipity,

But there was none, none at all,
The path continued always ahead of his will, and the person in him, unwilling to fall,

Until one day infinity got tired and abruptly ended,
For it had exhausted its every reserve of finite moments that to safeguard its pride it had expended,

When we all expected that he would now stop here,
He pronounced, “I seek something that lies everywhere!”

So, he continued walking and the path stretched as far as it could,
Then one day time too got tired and said, “Stop please. Stop. You should!”

But he smiled and walked anyway,
Because he knew the path he had taken was not to be determined by the trail of the way,

It lay in the vision of the mind where he bore her every sweet memory,
And they fed his quest that would place him on the trail that was starry,

Where sky was the limit, where time was the end, where everywhere was the direction,
Because that is what is felt by a heart kissed by love and someone’s true affection,

And the path has led him somewhere, that is what they say,
Where, I cannot say that, I cannot; nay!

Because time got tired chasing him and his trails of love,
Now they say he resides somewhere where you can reach only with the feelings of that special love,

That he felt, someday and someway,
And in its lure he traveled far, and finally too far away,

Where time gets tired to tread,
Because there only they go who on feelings of romantic love are fed!

And we often think of him, we even think of her, who made him so,
But there, we who can never travel ahead of time, dare not go,

There they now live together,
On the trail of time that lasts forever!","Javid Ahmad Tak,","best-quotes-and-sayings, hope, inspiring-quotes, love, love-quotes, quotes-on-hope, scifi-romance-quotes",0
2473,It’s never too early to start hoping!,"H.C. Roberts,","hope, hoping, longing",0
2474,I’d like to know vere hope dvells zese days ’cause it certainly doesn’t seem to dvell anyvere on Rishona.,"H.C. Roberts,","desperation, hope, hopelessness, meaning, searching, yearning",0
2475,"Peace on earth.” “Goodwill toward men.” “Tidings of comfort and joy.” Are these things not the very embodiment of our deepest desires and most vigorous passions? Are these not that which we yearn for? And yet, despite the fact that we thirst for them with a longing indescribable, we are left with the wretched reality that we have been unable to achieve them. Yet, that is the reason and rationale for Christmas itself. For such passions might elude our ability to weave these things firmly into the tapestry our existence. Yet God came on Christmas so that they might become our existence.",Craig D. Lounsbrough,"christmas, god, goodwill, happiness, holiday, hope, jesus, joy, love, peace",0
2476,"Roses and they

She had shown him many things,
She had made him feel joys of many springs,

They had been to many places together,
They had found love in each other,

He had believed in her and her every word,
He had erected on the highways of his heart her every memories’ billboard,

She had travelled on them for many years,
She had never let time’s brevity be the reason for her fears,

So they felt every passing day, they experienced life of love,
So much, that they even felt loved by the feeling of love,

She waited for him in every moment,
She felt it was him whenever a leaf fell or she felt some movement,

He too felt the same; as she felt,
He to with her in his own heart dwelt,

They lived a life that was unlamented by all virtues,
They were kissed by life’s joys and and beauty’s all possible hues,

He was unremitting when it came to loving her,
He always wanted to be with her, forever together,

Then one day they slept under a rose bush in full bloom,
Then I beheld them being woven together on the life’s loom,

He now lives within her and she lives within him,
She is the rose bush that radiates with a different light under the moonlight dim,

He is the roses which only bloom for her,
And she is the rose bush that only grows for him forever!","Javid Ahmad Tak,","best-quotes-and-sayings, hope, inspiring-love-quotes, inspiring-quotes, love-quotes, love-quotes-and-sayings, poems-about-love, quotations-on-love, quotes-on-hope, scifi-romance-quotes",0
2477,"Roses and they

She had shown him many things,
She had made him feel joys of many springs,

They had been to many places together,
They had found love in each other,

He had believed in her and her every word,
He had erected on the highways of his heart her every memories’ billboard,

She had travelled on them for many years,
She had never let time’s brevity be the reason for her fears,

So they felt every passing day, they experienced life of love,
So much, that they even felt loved by the feeling of love,

She waited for him in every moment,
She felt it was him whenever a leaf fell or she felt some movement,

He too felt the same; the way she felt,
He too with her in his own heart dwelt,

They lived a life that was unlamented by all virtues,
They were kissed by life’s joys and and beauty’s all possible hues,

He was unremitting when it came to loving her,
He always wanted to be with her, forever together,

Then one day they slept under a rose bush in full bloom,
Then I beheld them being woven together on the life’s loom,

He now lives within her and she lives within him,
She is the rose bush that radiates with a different light under the moonlight dim,

He is these roses which only bloom for her,
And she is the rose bush that only grows for him forever!","Javid Ahmad Tak,","best-quotes-and-sayings, hope, inspiring-love-quotes, inspiring-quotes, love, love-quotes, poems-about-love, quotations-on-love, quotes-on-hope, scifi-romance-quotes",0
2478,Darkness cannot extinguish the light. Only our lack of faith in the light can do that.,Craig D. Lounsbrough,"dark, faith, god, gospel, hope, jesus, light, redemption, salvation",0
2479,Life tends to gradually get better as we keep working on it,"Brianna Wiest,","hope, life, optimistic",0
2480,"Feeling so

It was not often she felt so,
It was not often he felt her so,

There was something about it and she wondered why was it so,
There was something within her asking her to let it be so,

It was beautiful, it was surreal, and nothing had ever made her feel so,
It was forever that she wished, if she could feel so,

And then wondered how could it be so,
Forever with him, forever around him; and then forever feel so,

Like the summer flower kissed my summer kisses, so often and so,
Like the summer flower, she wanted to feel and then be so,

And ah this feeling, to then forever feel so,
And ah the touch of the summer that makes the summer flower feel so,

A summer that it has never felt before, and it loves to feel so,
A summer that always returns just for her and makes her feel the flower within her, and ah the feeling thereof and so,

That is how my love Irma I feel, and the feeling is truly so,
That of the summer, the summer flower, and in it all, just you, and ah the wonder to feel so!

Maybe that is what love is about, and maybe that is why I feel so,
Maybe that is what I had always wanted to feel, and now I feel so!","Javid Ahmad Tak,","best-quotes-and-sayings, hope, inspiring-quotes, love, love-quotes, quotes-on-hope, scifi-romance-quotes",0
2481,"That hard sadness when the blue sky turns colorless in the forbidding dark of despair and I struggle like a robin nibbling at your depths to feel the fullness of poetry and all that is tender and sweet for I explode inside to be that drunken soul of summer and impossible dreams that lies deep inside my wellspring where the weeds turn to flowers and moors become mystical forests. Oh, how spring has awakened in my deeps as I desire to be all those things again--the youthful, hopeful, aroused wholeness again. So I can deliver myself to this world, enchanted in my depths.",Jayita Bhattacharjee,"awakening, dream, forest, hope, inspirational, life, sky, spring, summer",0
2482,"The world is always ending, and yet it continues to survive. We must always hope for a sustainable future, but hope is not enough.","Margareta Magnusson,",hope,0
2483,"He poured some water on his hand from his own canteen and flung it at the brown snarlbrush. Wherever sprayed droplets fell, the brush grew instantly green, as if he were throwing paint. The brush wasn’t dead; it just dried out, waiting for the storms to come.","Brandon Sanderson,","hope, patience, perseverance, symbolism",0
2484,Peace as rumor and hope as the stuff of myth is the manifestation of the person who cannot see beyond the short horizon of circumstance.,Craig D. Lounsbrough,"dream, hope, horizon, myth, passion, peace, rumor, vision",0
2485,Even in the dark there remains a path.,Craig D. Lounsbrough,"dark, direction, faith, hope, path",0
2486,The absence of hope is never the absence of hope.,Craig D. Lounsbrough,"absence, determination, faith, fortitude, hope, presence",0
2487,"I am prepared to do anything to live, to thrive. I survived. And I will now too.","Rebecca Quinn,","hope, strenght, survival, survivor",0
2488,"Ah! can it be that out of sorrow's night,
From tears, from yearning pain, from long despair,
Into joy's sunlight I shall come again?","Robert Bridges,","hardship, hope, survival",0
2489,Why chase dreams when you are meant to catch stars?,"Netra Hirani,","ambition, dreams, hope, inspirational, poetry",0
2490,Speak life Speak Hope Speak Truth,Douglas P Fish,"abilene-texas, douglas-p-fish, fish-stewarding-group, fsg, fsg-living-buildings, hope, life, truth",0
2491,"There had been lasers and sugar and wookies in the old world, right? She'd laughed and laughed and cried a tiny bit and said no, none of those things, those were all just stories.",Rebecca Campbell,"arboreality, climate-change-quotes, hope",0
2492,"There's always hope. We can give up, or we can hold on to it. We can grasp it until the stars burn out and the world collapses. Because even in the most desperate times, in the more uninhabitable places, it's there. It's there in the spots you least expect. We simply must be brave enough to look for it.","Israh Azizi,","attitude, brave, despair, expectations, holding-on, hope, inspirational",16
2493,"Life, too, passes through difficult winters. But after any winter, spring will follow...","Toshikazu Kawaguchi,",hope,2
2494,"When the root of our shame is willingly chosen and shared, it loses its power to shame us. It is no longer shame at all.","Gregory Coles,","god, hope, inspiration, inspirational, life, relationships, religion, shame, spirituality, wisdom",1
2495,"What had caused my sudden change of heart?

Then, I realized that I was not just mourning her.

There was a shift, a change, and it was all that Klenard needed. With no one to contest me, a new era was born. The kingdom can grow.

It was hope and I was frightened by it.","Sara Ellie MacKenzie,","execution, hope, princess, queen, sisters, transition",0
2496,Hope refuses the constraints of our fear.,Craig D. Lounsbrough,"brave, determination, fear, fortitude, frightened, hope",0
2497,Form in wet sand.,Sara Ellie MacKenzie,"addiction, adversary, hope, love, recovery, rise-above, trauma",0
2498,Those who stare us in the face and adamantly declare that there is no hope typically do so out of the deeply troubling fear that our passion will be ignited by the reality that it does.,Craig D. Lounsbrough,"confront, determination, fear, hope, hopeful, ignited, lies, passion, passions",0
2499,"The drip of cold rain in the darkness and those four words he had spoken became one to me as I stood watching him go down the path—fond, casual words that were never meant to be weighted down with the importance I gave them. Yet all those days and weeks and months and years afterwards my heart echoed them. If they became distorted and magnified out of all proportion, the fault is mine and mine alone. For I had no right to cling to them as I did because my need of their reassurance was so great. Yet I am not the first, and I shall not be the last, to try to make a bowstring into an anchor chain.","Rachel Field,","hope, unrequited",0
2500,"No hardy perennial has the enduring quality of hope. Cut it to the roots, stamp it underfoot, let frost and fire work their will, and still some valiant shoot will push, to grow again on such scanty fare as it can find. Only time and the cruel quicklime of fact can destroy that stubborn urgency.","Rachel Field,",hope,0
2501,"Верыць народ, што прыйдуць лепшыя дні. Вось і трэба жыць гэтай верай, не зважаючы на тое, што «покі сонца ўзыдзе, раса вочы выесць».",Якуб Колас,"belarusian, faith, hope",0
2502,"AND IF THE CHAIR CAN CHANGE SOMEONE'S HEART, IT DEFINITELY HAS IT'S PURPOSE .","Toshikazu Kawaguchi, Before the coffee gets cold",hope,0
2503,"The way Jesus tells it, if we give up on belonging in order to follow him, we’ll find ourselves belonging anyway, as if by accident, in spite of ourselves. We might not belong the way other people do, with normal homes and normal families and normal ways of fitting in. But we’ll belong in a way that’s a hundred times better, fully in place because we know we are out of place. We’ll belong in all the weirdest ways, finding family among strangers, making homes out of tents that are better than mansions. We’ll belong like aliens.","Gregory Coles,","faith, god, hope, inspiration, inspirational, life, relationships, religion, spirituality, wisdom",0
2504,Sometimes our words become so familiar that we forget what they mean.,"Gregory Coles,","faith, god, hope, inspiration, inspirational, life, relationships, religion, spirituality, wisdom",0
2505,"One of these days, I’ll die and pass into a new kind of life. I’ll look again into the face of the One who has been my protection, my nutrition, my oxygen. Maybe, when that next birthday comes, I won’t be so afraid to say goodbye. Leaving the womb, after all, is just the beginning of the story.","Gregory Coles,","faith, god, hope, inspiration, inspirational, life, relationships, religion, spirituality, wisdom",0
2506,"Abraham’s faith is exemplary precisely because he’s still a stranger at the end of the story. Even the land he’s buried on has to be bought specifically for that purpose, because no piece of the promised land belongs to him. His faith is a foreigner’s faith, an unsexy faith, a faith that’s terrible for boosting attendance or tithing numbers. Instead of taking him all the way home, Abraham’s faith takes him only as far as the promise of home.","Gregory Coles,","faith, god, hope, inspiration, inspirational, life, relationships, religion, spirituality, wisdom",0
2507,"It's human nature, I think—it's certainly my nature, at any rate—to try to iron all the wrinkles out of life. When we feel like we don't belong, we try to solve the problem by making things a little more uniform, a little more ordinary. We take what we've been told are the best bits of other people's lives and set them as the preconditions for our own satisfaction. We search for home by enforcing someone else's vision of what the word home means. Along the way, we overlook the quirky beauty within the wrinkles, the beauty has always belonged to us and only us. If we want to find our place in the world, we have to let our lives be particular, personal, idiosyncratic. We have to live like we're fearfully and wonderfully made, like we're God's wabi-sabi works of art. How could we possibly belong on someone else's terms when we weren't made to fit in any other body, any other story but our own?","Gregory Coles,","faith, god, hope, inspiration, inspirational, life, relationships, religion, spirituality, wisdom",0
2508,Truth must be a fragile thing if it only survives in one language.,"Gregory Coles,","hope, knowledge, life, life-lessons, philosophy, spirituality, truth, wisdom, writing",0
2509,"If worlds can change, then words must change.","Gregory Coles,","change, hope, inspiration, inspirational, life-lessons, motivational, philosophy, truth, wisdom, writing",0
2510,"In language, everything lost is also something gained. Everything gained is also something lost. Every way of seeing is also a way of not seeing.","Gregory Coles,","hope, inspiration, language, life, motivational, philosophy, spirituality, truth, wisdom",0
2511,"Later he will lose his grip on the difference between waking and sleeping and will enter a land of pain so great he will wonder why God made the world. Later he will forget his wife's name. What he will remember - occasionally - is how he stopped, and dropped his briefcase, and began to move his hips to the beat of the drums, and he will think that is why God made the world. Just that.","Stephen King,","dancing, death, hope, joy, pain",0
2512,"At the sound of precious doors closing,
don't just settle for a window.

Instead, welcome the collapsing of the walls around you,
and the sky becoming your infinite ceiling.",Maggie Mer McDanal,"change, grief, hope, inspiration, loss, transition",0
2513,"You do everything you can to make up for it, knowing that you’ll never succeed in getting rid of the guilt. You devote yourself to spending every second trying to do better despite the fact that it will never be enough. And you pray with every single good act you do that somehow when your life is over that your lifetime will come close to making up for the wrong you committed.","Somber,","guilt, hope, inspriational",0
2514,Hope is necessary for success.,"Jessica Marie Baumgartner,","faith, femininity, hope, success, tradition, values, womanhood",0
2515,Now is not the time for cowardice.,"Jessica Marie Baumgartner,","culture, faith, hope, society, values, wisdom",0
2516,"Stars may feel lonely, shining alone in the night,
but together, they make the whole sky bright.","Lyra Brave,","hope, inspirational, wonder",0
2517,"The sky grows dark
The Black over blue
Yet the stars still dare
To shine for you",Matt Haig,"don-t-give-up, hope, poem, poetic, resilience-quotes, you-can-do-it",0
2518,There’s hope. There is always hope. You can start from wherever you are. No path is forever.,"Charles Soule,","comics-and-graphic-novels, hope, star-wars, star-wars-quote",0
2519,"The lovers

They had loved, they had cried, and they had smiled, together;
Now they looked at the horizon of life and wished to gather,

The moments inextricably tied to their lives,
Upon which their present thrives,

But they think of the future, and the moments of love in it,
For they do not wish to live in the future, but a future with love in it,

A feeling that rises from the bottom of their hearts,
And then whether they are in the present or the future, it never departs,

With these inalienable feelings of love they wish to be,
For a day is lifeless when in each others eyes, their own reflections they cannot see,

The boy loves the woman in her, while the girl loves the man in him,
And this feeling lights up their pathways of life in moments where the light of hope is dim,

So, he touches her face and kisses her wherever he could,
And the girl feels everything a woman in her should,

Then they endlessly look at the horizon of life and watch it turn beautiful,
Because now he feels her and she feels him in ways fulfilling and full,

And as the evening spreads across their amorous universe,
Their feelings of love across it freely traverse,

She tells him her story of her heart beats, and the boy too repeats,
That how for her his heart everyday beats,

Loving her, feeling her, being with her, until he feels his universe exists only because of her,
And then once again he embraces her and then tenderly kisses her,

And they both disappear from the worldly sight,
Because they have evolved into everything now, the brightness of the day, and the beautiful secrets of the night,

So whenever you see two lovers looking at the horizon of their lives,
Be certain, that it is in them too, in their hopes, in their desires, that their love thrives,

Maybe they have disappeared, and there is no trace of theirs left for the eyes that only see,
Because the most beautiful virtues are the ones you can only feel and not see, with the eyes that feel before they see,

So, they have disappeared because they felt what no lover has ever felt,
And it was then I saw that even the horizon of the universe in their obeisance knelt,

And now they live in each other,
In the eyes of the other and forever together!

And I hear the universe say, “this is true love of true lovers!”
Who now love each other in the night's secrets, and their twinkling covers!

As I leave the scene Irma, the night covers me too,
And I escape into the world that it creates exclusively for me and for you!","Javid Ahmad Tak,","best-quotes-and-sayings, hope, inspiring-love-quotes, inspiring-quotes, love-quotes, love-quotes-and-sayings, poems-about-love, quotations-on-love, quotes-on-hope, scifi-romance-quotes",0
2520,"I hope that one day, I can again believe in you and sing a song for you while holding you in my arms near the terraced rice fields that glow golden in the late afternoon light.",Bhuwan Thapaliya,"farm, hope, light, love, lovers, lyrics, quotes, song, song-quotes, songwriting",0
2521,"That's the thing about folklore. However dreamy or far-fetched it may seem, it fuels hope and ultimately becomes a lighthouse for the children of Jahangirpuri to aspire towards.","Sandeep Rai,","education, folklore, hope, india, poverty, resilience",0
2522,"Because love, at its root, is hope. Hope for tomorrow. Hope for what could be. Hope that the someone you've entrusted your everything to will cradle and protect it. And hope? That shit is hard to kill than a dragon.","Rebecca Yarros,","hope, love",2
2523,Hay que estar tranquilas. No estamos perdidas. El viento conoce mi nombre y también el tuyo… No hay que tener miedo.,"Isabel Allende,","esperanza, hope",1
2524,"Snixie gently cupped Crinket's face in her hands, her touch comforting. ""You're not taking anything away. Instead, you're carrying a part of me, a part of her, with you. My mother believed in the greater good, in sacrifice, and in love. This is the greatest gift I can give, not just to you, but to the Glowforest. It's time for its power to be used for something even bigger.","Rui Figueiredo,","hope, love, support",1
2525,"It is my hope that my life was lived in such a way that hell will rejoice at my death. But if it does, it will have missed the fact that everything that I had written will have left me very much alive.",Craig D. Lounsbrough,"author, christian, death, god, hell, hope, jesus, legacy, life, writing",0
2526,"Someday, Devon thought, her promises would have worth.
Someday, she would have enough strength to force the world into the way it needed to be. She would be good, and so would Cai.
Somehow, in a place far from here.","Sunyi Dean,","goodness, hope",0
2527,"Love forever

She ran her fingers through her hair,
A smile appeared, and faded in her face somewhere,
Then as she lifted her eyebrows and she removed her freely falling hair,
In her eyes I found my desires and their brilliant glows, and in them I too existed somewhere,
Their charm immediately sieged me from everywhere,
And I began sinking into her sensation, her dreams and her eyes, and in it I sank somewhere,

Where my desires flowed unto her,
Now even my closed eyes only beheld her,
Her beauty had cast me in the crucible of love and its endless affair,
That exuded feelings invading my soul, and I fell in love with her,
With the glow in her eyes, with the smile that gradually submerges into her,
And makes me feel that I am endlessly being kissed by her,

I was engulfed by a veritable need to be with her forever,
To be her only thought about a true, and her only lover,
Whom she romances in the daylight and in the night’s dark cover,
A beautiful feeling from which she can part never,
A crescendo of joy that with every passing moment turns lovelier,
Creating a cohesion of two feelings which coexist in the cocoon of love forever,

She with me and I with her,
Where all desires before these two feelings surrender,
Creating a universe of love where my heart beats no longer whisper,
But beat loud and confess that they only beat for her,
And in return she too confesses, “I too will love you forever!”
And I cannot help falling in love everytime I see the smile gracefully covering her.","Javid Ahmad Tak,","best-quotes-and-sayings, hope, inspiring-quotes, love, love-quotes, quotes-on-hope, scifi-romance-quotes",0
2528,"Be radically hopeful; dream of a better world, dream of better days. I guess what I’m saying really is, be brave enough to hope that things will get better.",Jamie Quinn Mader,"change, community, healing, hope, hopeful, mental-health, radical-hope, social-justice, trauma",0
2529,"I am a door to pass through, not a final destination,” said Death after much time had passed, “a moment and not a lifetime. The road leads on beyond me; it is a path we all must take, but it stretches far further than you would ever believe.","Sophia Conway,","apocalyptic, death, dystopian, hope, last-man-on-earth, last-man-standing, scifi",0
2530,"Even nature; the restless waves, irregular trees, and stars all out of line show that chaos can be beautiful!","Sophia Conway,","apocalyptic, death, fiction, hope, last-man-on-earth, scifi",0
2531,"Be radically hopeful; dream of a better world, dream of better days. I guess what I’m saying really is, be brave enough to hope that things will get better.","Jamie Mader,","change, community, healing, hope, hopeful, mental-health, radical-hope, social-justice, trauma",0
2532,"What if and love

What if time develops a trait to forget,
What if light does not travel at all,
What if life turns into a ceaseless moment of regret,
And every perception of height begins to crumble and fall,

What will become of the memories then,
What will become of the darkness,
Shall we be restricted to lead a life in a den,
Where there is everything packed within feelings riddled with moments of nothingness,

What will become of the love you felt,
What will become of the faces you come across everyday,
Shall the feeling die suddenly that arose in your heart when you had met,
That special someone on that very special moment, on that wonderful someday,


Will days then be reduced to just a someday, just another day,
Will feelings flow like a river that does not know its course,
But overflows its banks because it just wants to flow anyway,
Will you be then frozen in moments of endless remorse,

Because time has forgotten its preceding moments,
Memories exist but for what the mind is unable to discern,
And you lead a life that thrives on strange supplements,
Of needless worries, and exceedingly needless concern,

What if time stole from her my all memories,
What will then remind her of me,
Will she then lead a life of endless comedies or never ending tragedies,
Because in the crowd when I pass by she fails to recognise me,

I wonder what it will be like when time becomes forgetful,
And light cannot travel anymore,
Maybe I would choose to live in sublime moments deeply thoughtful,
Where I will only think of you and nothing else no more,

Then I will let time forget everything,
And let light not travel at all,
It cannot steal from me your memories because except you and your memories there is nothing,
And then both time and light shall in the abyss of your memories fall,

Where both will now only recognise you and bear your signatures,
And ah, my joy to see you then appear everywhere,
And I can barely wait to see light bearing your beauty’s textures,
While Irma my love, time spreads your memories everywhere!","Javid Ahmad Tak,","best-quotes-and-sayings, hope, inspirational-quotes, inspiring-quotes, life-quotes, life-sayings, love, love-quotes, quotes-on-hope, scifi-romance-quotes",0
2533,"As I loved

It was a moment of inner strife,
Where everything clashed with every force of life,

The feelings shielded the heart,
The memories protected the mind with an inimitable art,

And in this brutal battle I was caught,
Everything appeared flawed and with follies fraught,

Heart was beating to please the feelings,
And the mind dwelled on memories in its secret dealings,

But whatever their acts might have been,
They both were desperately trying to keep alive her beauty that they had once felt and seen,

And I let them indulge in their acts,
Because my heart through the memories of the mind was actually safeguarding its love pacts,

Made many decades ago,
But their authenticity and their freshness it could not forgo,

And I knew both of them were willingly caught in this situation,
Because it was their only possible means to offer me some emotional restoration,

So that they could live as I lived,
So that they felt loved as I loved!

And they both silently quoth, “we love her,”
And I openly said, “I love you because you love her!","Javid Ahmad Tak,","best-quotes-and-sayings, hope, inspiring-quotes, life, life-poems, life-quotes, love, love-quotes, quotes-on-hope, scifi-romance-quotes",0
2534,There are still people out there to whom we are not merely the sum of the bad things that have happened to us.,"Anna Bailey,","hope, people",0
2535,"Expectations of love

Felt, but not heard,
Experienced, but not rumpus,
Her every love kissed word,
That is often about us,

When she utters it,
Her eyes speak it,
My heart hears it,
While my mind helplessly flirts with it,

Always offered, but never demanded,
Invested, but never lost,
These are the moments of love by her commanded,
That keep us away from the time’s frost,

And when I am felt by them,
These infinite moments of love, I feel I live for them,
Because often it feels I live through them,
As she smiles at me through all of them,

Always accepted and never denied,
Always expected and never unwelcome,
Her wishes and desires united,
That my heart and mind always welcome,

And ah the feelings of joys experienced then,
And the endless feelings of love flowing through me then,
As she journeys through me then,
And I confess to her, “I love you now, as I loved you then!","Javid Ahmad Tak,","best-quotes-and-sayings, hope, inspiring-love-quotes, inspiring-quotes, love, love-quotes, poems-about-love, quotations-on-love, quotes-on-hope, scifi-romance-quotes",0
2536,"Lover's experience

Felt, but not heard,
Experienced, but not rumpus,
Her every love kissed word,
That is often about us,

When she utters it,
Her eyes speak it,
My heart hears it,
While my mind helplessly flirts with it,

Always offered, but never demanded,
Invested, but never lost,
These are the moments of love by her commanded,
That keep us away from the time’s frost,

And when I am felt by them,
These infinite moments of love, I feel I live for them,
Because often it feels I live through them,
As she smiles at me through all of them,


Always accepted and never denied,
Always expected and never unwelcome,
Her wishes and desires united,
That my heart and mind always welcome,

And ah the feelings of joys experienced then,
And the endless feelings of love flowing through me then,
As she journeys through me then,
And I confess to her, “I love you now, as I loved you then!","Javid Ahmad Tak,","best-quotes-and-sayings, hope, inspiring-love-quotes, inspiring-quotes, love, love-quotes, poems-about-love, quotations-on-love, quotes-on-hope, scifi-romance-quotes",0
2537,"Lover's experience

Felt, but not heard,
Experienced, but not rumpus,
Her every love kissed word,
That is often about us,

When she utters it,
Her eyes speak it,
My heart hears it,
While my mind helplessly flirts with it,

Always offered, but never demanded,
Invested, but never lost,
These are the moments of love by her commanded,
That keep us away from the time’s frost,

And when I am felt by them,
These infinite moments of love, I feel I live for them,
Because often it feels I live through them,
As she smiles at me through all of them,

Always accepted and never denied,
Always expected and never unwelcome,
Her wishes and desires united,
That my heart and mind always welcome,

And ah the feelings of joys experienced then,
And the endless feelings of love flowing through me then,
As she journeys through me then,
And I confess to her, “I love you now, as I loved you then!","Javid Ahmad Tak,","best-quotes-and-sayings, hope, inspiring-love-quotes, inspiring-quotes, love, love-quotes, poems-about-love, quotations-on-love, quotes-on-hope, scifi-romance-quotes",0
2538,"If despair threatens to overwhelm you, ask yourself: who is waiting for me, in need of my help? And then - reach out your hand.",Peter S. Beagle,"despair, help, hope",0
2539,I have seen enough of God’s wily ways with the Powers to stake my life on the side of hope.,"Walter Wink,","domination, god, hope, powers",0
2540,Hope will ASSURE me today that I can ENDURE anything tomorrow because I am SECURE forever in Jesus Christ!,Pastor Tim Keith,"assure, endure, faith, hope, inspirational, jesus, jesus-christ, love, secure",0
2541,"Beauty and stone

In the huge town square,
A statue carved from stone witnessed every passer by,
And wondered how it could similar movements acquire,
So that it too could walk if not fly,

Its eyes constantly looked at the strange faces,
Its posture was always the same,
It stood at just one place and it could never visit other places,
For it had sacrificed everything in the static beauty’s name,

That is still, motionless, feelingless and always the same,
It even perceives different things with single perception of mind,
Cursed to play over and over again the same game,
Because for the statue-like beauty everything is predefined,

The posture, the view, the stance, and I guess even its every thought,
At least that is how I feel when I look at the statue placed in the main town square,
It seems to seek what it since eternity has sought,
Because it may bear a fixed expression, but that has nothing to do with its desire,

Because it expresses what its sculptor felt,
And in this crowded town square it looks the same every night, everyday and every time,
Of its own sweet will it has never with anything dealt,
It has witnessed many lovers’ kisses, and it has been witness to many a crime,

But it is its irony to be a statue and nothing else,
Beautiful to look at and admire,
But it has a missing pulse,
That of real, warm, sensitive and sensate beauty in its prime,

So, I sometimes look at it and just pretend it noticed me,
As I leave the spot, I see it unmoved and feelingless,
To it nothing matters, who you are or who you wish to be,
Because it is just beauty carved from stone, completely lifeless,

And then my love I think of you, and I miss you,
So I leave the statue and its stone carved beauty behind,
Because the statue is beautiful, but it cannot be you,
Therefore, instead in my memories and in my heart beats you I discover and always manage to find!","Javid Ahmad Tak,","best-quotes-and-sayings, hope, inspiring-love-quotes, inspiring-quotes, love, love-quotes, poems-about-love, quotations-on-love, quotes-on-hope, scifi-romance-quotes",0
2542,"Every human carries three instincts: desire, hope, and waiting. They turn desperate if their size decreases, and they turn crazy if their size increases.",Ehsan Sehgal,"and-waiting, desire, hope",0
2543,"But here, all around the music, someone's teacher wrote:
Relax. Keep your fingers open and light.
Someone's teacher wrote:
Think of sunshine. You don't need to rush. Just follow the notes. Trust yourself. Good job!!
And there, someone's teacher had drawn happy faces.
And there, someone's teacher had pasted stars.","Ryka Aoki,","hope, inspiration, positivity",0
2544,"Sometimes when things are falling apart, they may actually be falling into place.","J. Lynn, Fall with Me",hope,0
2545,"¿Ya me olvidaste? ¿Ya me has dejado de amar?
Por supuesto que no: ¡el marino que navega
nunca puede olvidarse de su amado mar
ni mucho menos de su adorado navío,
la playa no se olvida de la ola que llega
ni el mar de la montaña mientras fluya un río!","Elvis Dino Esquivel,","beach, hope, love, poetry, river, sailor, sea",0
2546,"Estoy protegido aquí en mis alas
y jamás me olvidaré que lo fuiste todo,
en tu corazón es donde yo siempre he vivido
y todo estará bien, ya que sigues viviendo.","Elvis Dino Esquivel,","angel, death, hope, mourning, poetry",0
2547,"You cleanse my soul,” I whispered in her ear. “You are my hope.","Adam A. Fox,","hope, love, soul",0
2548,"Your Honour. He’s a good man, inclusive and generous. He does what he can to keep others from harm and help people meet their personal goals. I brought my friend to meet a man I care about, and she took advantage of that proxy trust only given due to my friendship with her. I’m to blame for bringing her into his life and putting a good man at risk. He’s been through enough.","Adam A. Fox,","accountability, hope, life",0
2549,"I cannot change who I was, but you have changed who I shall become."" - Caleb","E.V. Drake,","change, hope, love",0
